Name                                      	S10_240T
Number_of_Customers                       	27
Number_of_Items                           	148
Number_of_ItemTypes                       	148
Number_of_Vehicles                        	27
TimeWindows                               	0

VEHICLE
Mass_Capacity                             	24000
CargoSpace_Length                         	13500
CargoSpace_Width                          	2450
CargoSpace_Height                         	2700
Wheelbase                                 	3790
Max_Mass_FrontAxle                        	8400
Max_Mass_RearAxle                         	12075
Max_Mass_TrailerAxle                      	24120
Distance_Kingpin_RearAxle                 	560
Distance_Kingpin_TrailerAxle              	8160
Distance_CargoSpace_TrailerAxle           	9550
Distance_Mass_Tractor_RearAxle            	2568
Distance_Mass_Trailer_TrailerAxle         	1632
Mass_Tractor                              	8197
Mass_Trailer                              	6472

CUSTOMERS
i	x	y	Demand	ReadyTime	DueDate	ServiceTime	DemandedMass	DemandedVolume
0	-919890.802601141	-720066.7964090473	0	0	0	0	0.0	0
1	1231266.1500408696	1468273.2232201786	2	0	0	0	4923.0	8506499600
2	984465.5317939493	629268.1088746581	2	0	0	0	3556.0	5899745100
3	-1691401.6291339025	-485261.39499153756	3	0	0	0	9018.0	14216147500
4	-1608441.0234271216	-415486.97704565607	19	0	0	0	21826.0	43426402200
5	-1134434.6163494214	12434.507193865606	10	0	0	0	22359.0	41187996000
6	-1813273.52549419	36520.35191750154	2	0	0	0	4255.0	9345805800
7	-2182295.7286169794	-382196.3993599729	3	0	0	0	5469.0	14048088000
8	-387645.3312574408	1310924.4703838925	14	0	0	0	10783.0	19290697000
9	2257509.8933131415	-853400.2359406839	6	0	0	0	5266.0	10614579500
10	1984759.4187927942	-274025.5157054184	9	0	0	0	14867.0	28957816400
11	-269016.1599288297	-212065.5798878755	7	0	0	0	11930.0	26060320200
12	2672860.38164689	-609870.7456925417	9	0	0	0	14063.0	27867355720
13	-412233.3264767991	582790.3056422342	14	0	0	0	9588.0	23737958000
14	-778124.273588122	895775.2756207252	6	0	0	0	19804.0	34865296000
15	532865.4533328759	-684881.7750177081	4	0	0	0	5157.0	11039094000
16	436392.1316981136	-787478.2932310067	1	0	0	0	21.0	82818000
17	-210321.31953544368	-336004.8727924146	3	0	0	0	6160.0	12425379000
18	-837888.953504382	-1393350.1310097808	3	0	0	0	7572.0	17582400000
19	72001.092240305	827901.2485132127	6	0	0	0	13386.0	26039342000
20	452145.98512237385	386703.6968764474	2	0	0	0	4692.0	7721354700
21	-97639.78409271066	223477.03280352772	6	0	0	0	15153.0	25737476000
22	1616487.3458097551	-205482.6177041297	2	0	0	0	402.0	719462000
23	984068.0056817842	19660.02404078309	3	0	0	0	7448.0	15685172480
24	985057.8619715833	361342.37155186216	4	0	0	0	10420.0	15227977500
25	-887718.6449543738	1697964.2689075414	3	0	0	0	4017.0	8710453200
26	-88540.80297991577	-70189.39713590573	2	0	0	0	4505.0	8079426000
27	-891013.3295036643	-1023274.1536227505	3	0	0	0	3469.0	7398121120

ITEMS
Type	Length	Width	Height	Mass	Fragility	LoadBearingStrength
Bt075	2020	970	730	821	0	0
Bt076	2020	970	730	828	0	0
Bt077	2020	980	730	821	0	0
Bt078	2020	980	730	808	0	0
Bt079	2020	980	730	808	0	0
Bt080	2020	970	730	802	0	0
Bt081	2020	970	730	802	0	0
Bt082	2020	970	730	793	0	0
Bt083	2020	980	730	804	0	0
Bt084	2020	980	730	804	0	0
Bt085	2020	980	730	774	0	0
Bt086	2020	980	730	797	0	0
Bt087	2020	980	730	797	0	0
Bt088	5550	2200	480	2494	0	0
Bt089	5550	2200	480	2539	0	0
Bt090	5550	2200	480	2539	0	0
Bt091	2380	1480	520	847	0	0
Bt092	2380	1480	520	846	0	0
Bt093	2650	1490	934	1732	0	0
Bt094	2650	1490	934	1732	0	0
Bt095	3980	1611	495	2465	0	0
Bt096	3980	1611	600	2507	0	0
Bt097	3980	1611	640	2724	0	0
Bt098	3980	1611	640	2724	0	0
Bt099	2230	1010	40	68	0	0
Bt100	2100	1110	270	334	0	0
Bt101	2031	1270	1180	1470	0	0
Bt102	2031	1270	1180	1445	0	0
Bt103	2031	1270	1180	1445	0	0
Bt104	2031	1270	1180	1445	0	0
Bt105	2031	1270	1170	1443	0	0
Bt106	2031	1270	1170	1443	0	0
Bt107	6540	1765	162	1141	0	0
Bt108	4650	1860	250	1368	0	0
Bt109	4650	1860	250	1368	0	0
Bt110	3200	1400	1170	3422	0	0
Bt111	3200	1400	1170	3407	0	0
Bt112	5745	2240	480	2800	0	0
Bt113	5960	1780	430	3005	0	0
Bt114	2630	1290	1160	1536	0	0
Bt115	2630	1290	1160	1536	0	0
Bt116	4870	2215	480	2873	0	0
Bt117	4870	2215	480	2873	0	0
Bt118	4870	2215	480	2777	0	0
Bt119	4870	2215	480	2841	0	0
Bt120	5745	2240	480	3344	0	0
Bt121	5745	2240	480	3318	0	0
Bt122	5745	2240	480	3318	0	0
Bt123	5745	2240	530	3624	0	0
Bt124	3710	2350	519	2616	0	0
Bt125	2870	1680	340	905	0	0
Bt126	2870	1680	340	906	0	0
Bt127	2870	1680	340	906	0	0
Bt128	2870	1680	340	900	0	0
Bt129	3130	2293	533	1862	0	0
Bt130	3130	2293	475	1550	0	0
Bt131	3230	1850	519	1676	0	0
Bt132	3230	1850	519	1676	0	0
Bt133	3130	1770	400	1171	0	0
Bt134	3130	1770	400	1171	0	0
Bt135	5980	2410	430	3684	0	0
Bt136	5380	2290	509	3099	0	0
Bt137	5380	2290	509	3099	0	0
Bt138	1975	1200	710	618	0	0
Bt139	1975	1200	710	618	0	0
Bt140	1975	1200	710	632	0	0
Bt141	1975	1200	710	614	0	0
Bt142	1975	1200	710	613	0	0
Bt143	1975	1200	710	613	0	0
Bt144	1975	1200	710	615	0	0
Bt145	1975	1200	882	759	0	0
Bt146	1975	1200	882	759	0	0
Bt147	3078	2350	540	1812	0	0
Bt148	3270	1428	190	466	0	0

DEMANDS PER CUSTOMER
i	Type Quantity
1	Bt030 1 Bt124 1 
2	Bt063 1 Bt064 1 
3	Bt018 1 Bt110 1 Bt111 1 
4	Bt002 1 Bt003 1 Bt004 1 Bt005 1 Bt006 1 Bt007 1 Bt008 1 Bt009 1 Bt010 1 Bt011 1 Bt012 1 Bt013 1 Bt014 1 Bt015 1 Bt016 1 Bt017 1 Bt107 1 Bt108 1 Bt109 1 
5	Bt022 1 Bt023 1 Bt024 1 Bt025 1 Bt026 1 Bt027 1 Bt116 1 Bt117 1 Bt118 1 Bt119 1 
6	Bt019 1 Bt112 1 
7	Bt021 1 Bt114 1 Bt115 1 
8	Bt074 1 Bt075 1 Bt076 1 Bt077 1 Bt078 1 Bt079 1 Bt080 1 Bt081 1 Bt082 1 Bt083 1 Bt084 1 Bt085 1 Bt086 1 Bt087 1 
9	Bt053 1 Bt054 1 Bt055 1 Bt056 1 Bt057 1 Bt058 1 
10	Bt045 1 Bt046 1 Bt047 1 Bt048 1 Bt049 1 Bt050 1 Bt051 1 Bt052 1 Bt148 1 
11	Bt001 1 Bt101 1 Bt102 1 Bt103 1 Bt104 1 Bt105 1 Bt106 1 
12	Bt031 1 Bt125 1 Bt126 1 Bt127 1 Bt128 1 Bt129 1 Bt130 1 Bt131 1 Bt132 1 
13	Bt039 1 Bt040 1 Bt041 1 Bt042 1 Bt043 1 Bt138 1 Bt139 1 Bt140 1 Bt141 1 Bt142 1 Bt143 1 Bt144 1 Bt145 1 Bt146 1 
14	Bt028 1 Bt029 1 Bt120 1 Bt121 1 Bt122 1 Bt123 1 
15	Bt091 1 Bt092 1 Bt093 1 Bt094 1 
16	Bt059 1 
17	Bt060 1 Bt061 1 Bt062 1 
18	Bt088 1 Bt089 1 Bt090 1 
19	Bt033 1 Bt034 1 Bt035 1 Bt036 1 Bt037 1 Bt135 1 
20	Bt020 1 Bt113 1 
21	Bt068 1 Bt069 1 Bt070 1 Bt071 1 Bt072 1 Bt073 1 
22	Bt099 1 Bt100 1 
23	Bt038 1 Bt136 1 Bt137 1 
24	Bt095 1 Bt096 1 Bt097 1 Bt098 1 
25	Bt065 1 Bt066 1 Bt067 1 
26	Bt044 1 Bt147 1 
27	Bt032 1 Bt133 1 Bt134 1 
