Name                                      	S30_288T
Number_of_Customers                       	35
Number_of_Items                           	211
Number_of_ItemTypes                       	211
Number_of_Vehicles                        	35
TimeWindows                               	0

VEHICLE
Mass_Capacity                             	24000
CargoSpace_Length                         	13500
CargoSpace_Width                          	2450
CargoSpace_Height                         	2700
Wheelbase                                 	3790
Max_Mass_FrontAxle                        	8400
Max_Mass_RearAxle                         	12075
Max_Mass_TrailerAxle                      	24120
Distance_Kingpin_RearAxle                 	560
Distance_Kingpin_TrailerAxle              	8160
Distance_CargoSpace_TrailerAxle           	9550
Distance_Mass_Tractor_RearAxle            	2568
Distance_Mass_Trailer_TrailerAxle         	1632
Mass_Tractor                              	8197
Mass_Trailer                              	6472

CUSTOMERS
i	x	y	Demand	ReadyTime	DueDate	ServiceTime	DemandedMass	DemandedVolume
0	-1198288.6209521755	-700751.3810406885	0	0	0	0	0.0	0
1	739621.712115626	1008189.7154421267	4	0	0	0	12775.0	26779032000
2	1005279.0335243443	774825.2167558962	7	0	0	0	10104.0	21775929600
3	-1918137.1147189417	-336662.44900624553	7	0	0	0	13000.0	27793228700
4	-2144101.075161559	-414751.73601688363	3	0	0	0	3088.0	9056484300
5	251254.53958825255	-81782.70688759969	4	0	0	0	14090.0	24708096000
6	1931445.6594971793	-657302.2810395707	16	0	0	0	17908.0	31648241500
7	2223440.1367267077	-708250.0251407252	11	0	0	0	11853.0	24449378800
8	2037114.218446249	123506.91230891284	3	0	0	0	2688.0	7136451000
9	1763016.5114798394	-322872.51279946824	3	0	0	0	13427.0	18591222000
10	2223999.377791945	-312541.41892766586	3	0	0	0	9930.0	18280868000
11	-212880.2350366295	1373731.0322316133	1	0	0	0	1952.0	3553261250
12	251647.68347295834	698137.7100418311	12	0	0	0	11891.0	25859740940
13	127418.53730653647	-509820.5509227479	3	0	0	0	5342.0	13820895000
14	-55626.775672475196	-471461.25655879127	3	0	0	0	5541.0	11381475000
15	169471.14573717653	-474779.12324180454	13	0	0	0	11568.0	25581255000
16	-808079.7344410991	-205926.5609275014	1	0	0	0	556.0	922350000
17	-870679.0719458694	-401686.9356712206	4	0	0	0	4634.0	10846368000
18	-758540.7401396492	-340898.542949811	9	0	0	0	10616.0	27392909400
19	-794837.1411455611	-429191.20332035946	11	0	0	0	15719.0	32414373700
20	133243.92150069927	154067.86351005852	3	0	0	0	5774.0	10777945400
21	27077.529365674844	33808.605552148045	4	0	0	0	6296.0	10962430000
22	-461143.8900193318	390872.5080041681	2	0	0	0	3672.0	6200849500
23	166533.19045551057	453659.20849437	4	0	0	0	4185.0	8190106800
24	502874.2991780953	-178663.81426400496	10	0	0	0	11992.0	31301154000
25	938841.4199191399	144309.74080210977	10	0	0	0	10560.0	19523109200
26	1094084.4687343165	490744.6338344826	3	0	0	0	3631.0	6928152000
27	341063.78348284576	196146.60354634453	1	0	0	0	1688.0	4166700000
28	-342537.9791920894	1068814.1332771946	6	0	0	0	5418.0	10597271000
29	-369593.6727003257	-513081.51172609045	3	0	0	0	3942.0	8070704000
30	-256203.59648930654	-544417.4433586407	18	0	0	0	13471.0	33397964000
31	-1200691.926041643	-1162581.1727640484	16	0	0	0	19868.0	41571447100
32	-1574579.651551671	747019.7254544717	4	0	0	0	7364.0	13685911000
33	-1349402.3127549754	620067.7246367699	2	0	0	0	2569.0	5035755000
34	-1279480.8719408477	554619.9088260896	3	0	0	0	4440.0	9497236000
35	-332622.75841894373	-65098.616154719784	4	0	0	0	6436.0	15002935200

ITEMS
Type	Length	Width	Height	Mass	Fragility	LoadBearingStrength
Bt109	2927	2230	475	1836	0	0
Bt110	2927	2230	475	1836	0	0
Bt111	3800	2150	510	1688	0	0
Bt112	1950	1100	430	556	0	0
Bt113	2474	1465	940	2004	0	0
Bt114	2700	1300	1050	2039	0	0
Bt115	2700	1300	1050	1731	0	0
Bt116	2230	1960	425	1064	0	0
Bt117	2230	1960	425	1064	0	0
Bt118	2260	1500	390	815	0	0
Bt119	2520	2250	1045	3353	0	0
Bt120	3200	1520	300	533	0	0
Bt121	3200	1520	300	535	0	0
Bt122	3200	1520	300	516	0	0
Bt123	3200	1520	300	540	0	0
Bt124	3200	1520	300	540	0	0
Bt125	3200	1520	300	540	0	0
Bt126	3200	1520	300	540	0	0
Bt127	3200	1520	300	524	0	0
Bt128	2865	1360	430	718	0	0
Bt129	2865	1360	430	718	0	0
Bt130	3360	1500	430	1049	0	0
Bt131	3360	1500	430	1049	0	0
Bt132	3360	1500	430	1044	0	0
Bt133	3360	1500	430	1044	0	0
Bt134	3365	1400	533	913	0	0
Bt135	3365	1400	509	868	0	0
Bt136	3365	1400	509	900	0	0
Bt137	3365	1400	509	900	0	0
Bt138	2345	1450	1045	1952	0	0
Bt139	3260	1540	460	1221	0	0
Bt140	3260	1540	460	1205	0	0
Bt141	3260	1540	460	1205	0	0
Bt142	5675	1980	410	1787	0	0
Bt143	5675	1980	410	1787	0	0
Bt144	5675	1980	410	1768	0	0
Bt145	2345	1335	700	1111	0	0
Bt146	2345	1335	700	1111	0	0
Bt147	2165	1204	710	895	0	0
Bt148	2165	1204	840	1083	0	0
Bt149	2165	1204	840	1045	0	0
Bt150	2165	1204	840	1083	0	0
Bt151	2165	1204	840	1045	0	0
Bt152	2165	1204	840	1045	0	0
Bt153	2165	1204	840	1066	0	0
Bt154	2165	1204	840	1066	0	0
Bt155	2165	1204	840	1012	0	0
Bt156	5745	2240	480	2401	0	0
Bt157	5745	2240	610	3104	0	0
Bt158	1930	1440	510	586	0	0
Bt159	1930	1440	510	586	0	0
Bt160	1930	1440	1045	1113	0	0
Bt161	1930	1440	1045	1113	0	0
Bt162	2260	1350	1030	1500	0	0
Bt163	2260	1350	1030	1509	0	0
Bt164	2260	1350	1030	1509	0	0
Bt165	2260	1350	1030	1483	0	0
Bt166	2640	980	775	928	0	0
Bt167	2640	980	800	924	0	0
Bt168	2930	980	870	1122	0	0
Bt169	2736	1960	710	1545	0	0
Bt170	2736	1960	710	1551	0	0
Bt171	2736	1960	710	1583	0	0
Bt172	2736	1960	710	1583	0	0
Bt173	3300	1930	690	1684	0	0
Bt174	3300	1930	690	1684	0	0
Bt175	2230	1160	730	1042	0	0
Bt176	2230	1160	730	1013	0	0
Bt177	2230	1160	730	1042	0	0
Bt178	2230	1160	730	1040	0	0
Bt179	2230	1160	730	1067	0	0
Bt180	2230	1155	730	1065	0	0
Bt181	2230	1160	730	1038	0	0
Bt182	2230	1160	730	1098	0	0
Bt183	2230	1160	730	1056	0	0
Bt184	2230	1155	730	1079	0	0
Bt185	2230	1155	730	1068	0	0
Bt186	2230	1160	730	1098	0	0
Bt187	2665	1420	985	1785	0	0
Bt188	2665	1420	985	1785	0	0
Bt189	2980	2115	519	1430	0	0
Bt190	3248	1723	530	1291	0	0
Bt191	3248	1723	530	1295	0	0
Bt192	2535	2420	430	1425	0	0
Bt193	2550	1480	970	1892	0	0
Bt194	2927	2230	650	2470	0	0
Bt195	2927	2230	650	2511	0	0
Bt196	2927	2230	650	2514	0	0
Bt197	2927	2230	650	2514	0	0
Bt198	2927	2230	650	2477	0	0
Bt199	2165	1204	710	899	0	0
Bt200	2165	1204	710	899	0	0
Bt201	2165	1204	710	891	0	0
Bt202	2165	1204	710	899	0	0
Bt203	2165	1204	710	924	0	0
Bt204	3720	2190	320	1492	0	0
Bt205	3720	2190	320	1492	0	0
Bt206	3100	1120	340	544	0	0
Bt207	2031	1270	1180	1116	0	0
Bt208	2031	1270	1180	1116	0	0
Bt209	3130	1770	400	1171	0	0
Bt210	3130	1770	400	1171	0	0
Bt211	2420	2350	162	646	0	0

DEMANDS PER CUSTOMER
i	Type Quantity
1	Bt004 1 Bt005 1 Bt156 1 Bt157 1 
2	Bt067 1 Bt068 1 Bt069 1 Bt070 1 Bt071 1 Bt209 1 Bt210 1 
3	Bt019 1 Bt020 1 Bt021 1 Bt169 1 Bt170 1 Bt171 1 Bt172 1 
4	Bt090 1 Bt091 1 Bt092 1 
5	Bt093 1 Bt094 1 Bt095 1 Bt096 1 
6	Bt024 1 Bt025 1 Bt026 1 Bt027 1 Bt175 1 Bt176 1 Bt177 1 Bt178 1 Bt179 1 Bt180 1 Bt181 1 Bt182 1 Bt183 1 Bt184 1 Bt185 1 Bt186 1 
7	Bt002 1 Bt003 1 Bt147 1 Bt148 1 Bt149 1 Bt150 1 Bt151 1 Bt152 1 Bt153 1 Bt154 1 Bt155 1 
8	Bt087 1 Bt088 1 Bt089 1 
9	Bt084 1 Bt085 1 Bt086 1 
10	Bt081 1 Bt082 1 Bt083 1 
11	Bt138 1 
12	Bt030 1 Bt031 1 Bt032 1 Bt033 1 Bt034 1 Bt035 1 Bt036 1 Bt037 1 Bt038 1 Bt189 1 Bt190 1 Bt191 1 
13	Bt142 1 Bt143 1 Bt144 1 
14	Bt097 1 Bt098 1 Bt099 1 
15	Bt009 1 Bt010 1 Bt011 1 Bt012 1 Bt013 1 Bt014 1 Bt015 1 Bt016 1 Bt017 1 Bt018 1 Bt166 1 Bt167 1 Bt168 1 
16	Bt112 1 
17	Bt055 1 Bt056 1 Bt204 1 Bt205 1 
18	Bt100 1 Bt101 1 Bt102 1 Bt103 1 Bt104 1 Bt105 1 Bt106 1 Bt107 1 Bt108 1 
19	Bt006 1 Bt007 1 Bt008 1 Bt158 1 Bt159 1 Bt160 1 Bt161 1 Bt162 1 Bt163 1 Bt164 1 Bt165 1 
20	Bt113 1 Bt114 1 Bt115 1 
21	Bt116 1 Bt117 1 Bt118 1 Bt119 1 
22	Bt109 1 Bt110 1 
23	Bt039 1 Bt040 1 Bt041 1 Bt192 1 
24	Bt072 1 Bt073 1 Bt074 1 Bt075 1 Bt076 1 Bt077 1 Bt078 1 Bt079 1 Bt080 1 Bt211 1 
25	Bt059 1 Bt060 1 Bt061 1 Bt062 1 Bt063 1 Bt064 1 Bt065 1 Bt066 1 Bt207 1 Bt208 1 
26	Bt139 1 Bt140 1 Bt141 1 
27	Bt111 1 
28	Bt054 1 Bt199 1 Bt200 1 Bt201 1 Bt202 1 Bt203 1 
29	Bt001 1 Bt145 1 Bt146 1 
30	Bt120 1 Bt121 1 Bt122 1 Bt123 1 Bt124 1 Bt125 1 Bt126 1 Bt127 1 Bt128 1 Bt129 1 Bt130 1 Bt131 1 Bt132 1 Bt133 1 Bt134 1 Bt135 1 Bt136 1 Bt137 1 
31	Bt043 1 Bt044 1 Bt045 1 Bt046 1 Bt047 1 Bt048 1 Bt049 1 Bt050 1 Bt051 1 Bt052 1 Bt053 1 Bt194 1 Bt195 1 Bt196 1 Bt197 1 Bt198 1 
32	Bt028 1 Bt029 1 Bt187 1 Bt188 1 
33	Bt042 1 Bt193 1 
34	Bt057 1 Bt058 1 Bt206 1 
35	Bt022 1 Bt023 1 Bt173 1 Bt174 1 
