order_id,item_id,length,width,height,volume,weight,delivery_address_id
20045,100181,2330,1190,750,2.08,821,1373
20045,100182,2330,1190,750,2.08,821,1373
20045,100183,2520,1480,840,3.13,1237,1373
20046,100184,2730,1700,775,3.6,1505,1343
20046,100185,2730,1700,775,3.6,1510,1343
20046,100186,2730,1700,775,3.6,1479,1343
20046,100187,2730,1700,775,3.6,1506,1343
20046,100188,2730,1700,775,3.6,1506,1343
20047,100189,2165,1204,710,1.85,791,1053
20047,100190,2165,1204,710,1.85,765,1053
20047,100191,2165,1204,710,1.85,765,1053
20047,100192,2165,1204,710,1.85,771,1053
20047,100193,2165,1204,710,1.85,768,1053
20047,100194,2165,1204,710,1.85,789,1053
20047,100195,2165,1204,710,1.85,765,1053
20047,100196,2165,1204,710,1.85,771,1053
20047,100197,2165,1204,710,1.85,771,1053
20048,100198,3792,2040,410,3.17,1398,1115
20048,100199,3792,2040,410,3.17,1398,1115
20049,100200,4620,2210,540,5.51,2455,1102
20050,100201,5940,2342,265,3.69,2600,1514
20051,100202,1960,1120,1030,2.26,1072,1393
20051,100203,1960,1120,1050,2.3,1091,1393
20051,100204,2010,820,934,1.54,625,1393
20051,100205,2010,820,934,1.54,632,1393
20051,100206,2345,1335,1180,3.69,1652,1393
20051,100207,2345,1335,1180,3.69,1652,1393
20051,100208,2020,1097,1180,2.61,1189,1393
20051,100209,2020,1097,1180,2.61,1189,1393
20051,100210,2020,1097,1180,2.61,1189,1393
20051,100211,2020,1097,1180,2.61,1189,1393
20052,100212,2380,1480,520,1.83,631,1328
20052,100213,2380,1480,520,1.83,631,1328
20052,100214,2380,1480,520,1.83,638,1328
20052,100215,2570,1420,1160,4.23,1729,1328
20052,100216,2570,1420,1160,4.23,1729,1328
20053,100217,1945,1000,740,1.44,697,1404
20053,100218,1945,1000,740,1.44,697,1404
20053,100219,1945,1000,1160,2.26,1055,1404
20053,100220,1945,1000,1160,2.26,1055,1404
20053,100221,1945,1000,1160,2.26,1084,1404
20053,100222,1945,1000,1160,2.26,1104,1404
20053,100223,1945,1000,1160,2.26,1104,1404
20053,100224,1945,1000,1160,2.26,1084,1404
20053,100225,1945,1000,1160,2.26,1143,1404
20053,100226,1945,1000,934,1.82,833,1404
20054,100227,2030,1455,509,1.5,818,1092
20054,100228,2375,1595,600,2.27,1373,1092
20054,100229,2375,1595,740,2.8,1543,1092
20054,100230,2375,1595,740,2.8,1543,1092
20054,100231,2375,1595,740,2.8,1378,1092
20054,100232,2375,1595,740,2.8,1378,1092
20054,100233,2030,1455,740,2.19,1236,1092
20054,100234,2375,1595,820,3.11,1625,1092
20054,100235,2375,1595,820,3.11,1625,1092
20054,100236,2030,1455,696,2.06,1111,1092
20055,100237,2060,1015,1070,2.24,782,1168
20055,100238,2060,1015,1070,2.24,777,1168
20055,100239,2060,1015,1070,2.24,777,1168
20055,100240,2060,1015,1070,2.24,793,1168
20056,100241,2895,1523,600,2.65,1824,1425
20056,100242,3290,1750,781,4.5,3177,1425
20056,100243,3290,1750,781,4.5,3177,1425
20056,100244,3290,1750,781,4.5,3162,1425
20056,100245,3290,1750,781,4.5,3184,1425
20057,100246,2230,1460,640,2.08,866,1417
20057,100247,2230,1460,640,2.08,866,1417
20057,100248,2090,1200,885,2.22,942,1417
20057,100249,2090,1200,885,2.22,942,1417
20057,100250,2090,1200,885,2.22,932,1417
20058,100251,2220,1098,696,1.7,658,1275
20058,100252,2220,1098,696,1.7,658,1275
20058,100253,2220,1098,696,1.7,651,1275
20058,100254,2220,1098,696,1.7,651,1275
20058,100255,2220,1098,696,1.7,666,1275
20058,100256,2220,1098,696,1.7,666,1275
20058,100257,2165,1204,840,2.19,817,1275
20058,100258,2165,1204,840,2.19,822,1275
20058,100259,2165,1204,840,2.19,798,1275
20058,100260,2165,1204,840,2.19,798,1275
20058,100261,2165,1204,840,2.19,803,1275
20059,100262,3156,990,580,1.81,648,1396
