item_id,order_id,truck_id,unload,x,y,z,rotation_axis
100068,20015,12,2,10435,80,1245,-1
100069,20015,12,2,7780,80,410,-1
100070,20015,12,2,10435,80,410,-1
100228,20051,12,2,5720,210,0,-1
100229,20051,12,2,5720,1225,0,-1
100230,20051,12,2,5720,717,985,-1
100088,20019,12,3,1300,495,934,-1
100089,20019,12,3,0,340,0,2
100090,20019,12,3,3950,575,0,-1
100235,20055,12,3,1300,480,0,-1
100232,20053,13,1,7539,77,1180,-1
100233,20053,13,1,7539,77,1699,-1
100061,20013,13,2,2808,575,1550,-1
100220,20049,13,2,5508,590,1030,-1
100221,20049,13,2,7539,177,0,2
100222,20049,13,2,8809,177,0,2
100223,20049,13,2,10079,177,0,2
100224,20049,13,2,11349,590,0,-1
100071,20016,13,3,1549,225,330,-1
100072,20016,13,3,999,342,0,-1
100073,20016,13,3,1549,225,650,-1
100231,20052,13,3,2458,280,1030,-1
100043,20006,-1,-1,-1,-1,-1,-1
100123,20023,-1,-1,-1,-1,-1,-1
100124,20023,-1,-1,-1,-1,-1,-1
100125,20023,-1,-1,-1,-1,-1,-1
100138,20026,-1,-1,-1,-1,-1,-1
100139,20026,-1,-1,-1,-1,-1,-1
100140,20026,-1,-1,-1,-1,-1,-1
100141,20026,-1,-1,-1,-1,-1,-1
100142,20026,-1,-1,-1,-1,-1,-1
100143,20026,-1,-1,-1,-1,-1,-1
100144,20026,-1,-1,-1,-1,-1,-1
100145,20026,-1,-1,-1,-1,-1,-1
100146,20026,-1,-1,-1,-1,-1,-1
100147,20026,-1,-1,-1,-1,-1,-1
100148,20026,-1,-1,-1,-1,-1,-1
100149,20027,-1,-1,-1,-1,-1,-1
100150,20027,-1,-1,-1,-1,-1,-1
100151,20027,-1,-1,-1,-1,-1,-1
100152,20028,-1,-1,-1,-1,-1,-1
100156,20031,-1,-1,-1,-1,-1,-1
100157,20031,-1,-1,-1,-1,-1,-1
100158,20031,-1,-1,-1,-1,-1,-1
100175,20036,-1,-1,-1,-1,-1,-1
100176,20036,-1,-1,-1,-1,-1,-1
100177,20036,-1,-1,-1,-1,-1,-1
100202,20042,-1,-1,-1,-1,-1,-1
100203,20042,-1,-1,-1,-1,-1,-1
