order_id,item_id,length,width,height,volume,weight,delivery_address_id
20019,100075,2100,1410,1140,3.38,1274,1406
20019,100076,2100,1410,1140,3.38,1261,1406
20019,100077,2100,1410,1140,3.38,1258,1406
20019,100078,2100,1410,1140,3.38,1255,1406
20019,100079,2100,1410,1140,3.38,1275,1406
20020,100080,5980,2410,430,6.2,3528,1195
20020,100081,5980,2410,430,6.2,3528,1195
20020,100082,5600,2190,480,5.89,2874,1195
20021,100083,5980,2410,430,6.2,4475,1171
20021,100084,5980,2410,430,6.2,4475,1171
20021,100085,5980,2410,430,6.2,4477,1171
20022,100086,3050,1890,220,1.27,482,1160
20022,100087,3050,1890,509,2.93,1089,1160
20022,100088,3050,1890,509,2.93,1117,1160
20023,100089,2545,1270,934,3.02,1027,1081
20023,100090,2545,1270,934,3.02,1027,1081
20023,100091,2545,1270,934,3.02,1034,1081
20024,100092,5745,2240,480,6.18,3348,1100
20024,100093,5745,2240,480,6.18,3411,1100
20024,100094,5745,2240,480,6.18,3678,1100
20024,100095,5745,2240,480,6.18,3653,1100
20025,100096,4750,1630,490,3.79,1847,1276
20025,100097,4750,1630,490,3.79,1847,1276
20025,100098,4750,1630,490,3.79,1847,1276
20026,100099,2031,1270,1180,3.04,1196,1316
20026,100100,2031,1270,1180,3.04,1201,1316
20026,100101,2031,1270,1180,3.04,1201,1316
20026,100102,2031,1270,1180,3.04,1187,1316
20026,100103,2031,1270,1180,3.04,1185,1316
20026,100104,2031,1270,1180,3.04,1169,1316
20026,100105,2031,1270,1180,3.04,1169,1316
20026,100106,2031,1270,1180,3.04,1180,1316
20026,100107,2031,1270,1180,3.04,1128,1316
20027,100108,2927,2230,475,3.1,1836,1390
20027,100109,2927,2230,475,3.1,1836,1390
20028,100110,3800,2150,510,4.17,1688,1448
20029,100111,1950,1100,430,0.92,556,1312
20030,100112,2474,1465,940,3.41,2004,1355
20030,100113,2700,1300,1050,3.69,2039,1355
20030,100114,2700,1300,1050,3.69,1731,1355
20031,100115,2230,1960,425,1.86,1064,1369
20031,100116,2230,1960,425,1.86,1064,1369
20031,100117,2260,1500,390,1.32,815,1369
20031,100118,2520,2250,1045,5.93,3353,1369
20032,100119,3200,1520,300,1.46,533,1498
20032,100120,3200,1520,300,1.46,535,1498
20032,100121,3200,1520,300,1.46,516,1498
20032,100122,3200,1520,300,1.46,540,1498
20032,100123,3200,1520,300,1.46,540,1498
20032,100124,3200,1520,300,1.46,540,1498
20032,100125,3200,1520,300,1.46,540,1498
20032,100126,3200,1520,300,1.46,524,1498
20032,100127,2865,1360,430,1.68,718,1498
20032,100128,2865,1360,430,1.68,718,1498
20032,100129,3360,1500,430,2.17,1049,1498
20032,100130,3360,1500,430,2.17,1049,1498
20032,100131,3360,1500,430,2.17,1044,1498
20032,100132,3360,1500,430,2.17,1044,1498
20032,100133,3365,1400,533,2.51,913,1498
20032,100134,3365,1400,509,2.4,868,1498
20032,100135,3365,1400,509,2.4,900,1498
20032,100136,3365,1400,509,2.4,900,1498
20033,100137,2345,1450,1045,3.55,1952,1238
20034,100138,3260,1540,460,2.31,1221,1423
20034,100139,3260,1540,460,2.31,1205,1423
20034,100140,3260,1540,460,2.31,1205,1423
20035,100141,5675,1980,410,4.61,1787,1267
20035,100142,5675,1980,410,4.61,1787,1267
20035,100143,5675,1980,410,4.61,1768,1267
20036,100144,2345,1335,700,2.19,1111,1493
20036,100145,2345,1335,700,2.19,1111,1493
20037,100146,2165,1204,710,1.85,895,1157
20037,100147,2165,1204,840,2.19,1083,1157
20037,100148,2165,1204,840,2.19,1045,1157
20037,100149,2165,1204,840,2.19,1083,1157
20037,100150,2165,1204,840,2.19,1045,1157
20037,100151,2165,1204,840,2.19,1045,1157
20037,100152,2165,1204,840,2.19,1066,1157
20037,100153,2165,1204,840,2.19,1066,1157
20037,100154,2165,1204,840,2.19,1012,1157
20038,100155,5745,2240,480,6.18,2401,1014
20038,100156,5745,2240,610,7.85,3104,1014
20039,100157,1930,1440,510,1.42,586,1324
20039,100158,1930,1440,510,1.42,586,1324
20039,100159,1930,1440,1045,2.9,1113,1324
20039,100160,1930,1440,1045,2.9,1113,1324
20039,100161,2260,1350,1030,3.14,1500,1324
20039,100162,2260,1350,1030,3.14,1509,1324
20039,100163,2260,1350,1030,3.14,1509,1324
20039,100164,2260,1350,1030,3.14,1483,1324
20040,100165,2640,980,775,2.01,928,1277
20040,100166,2640,980,800,2.07,924,1277
20040,100167,2930,980,870,2.5,1122,1277
20041,100168,2736,1960,710,3.81,1545,1076
20041,100169,2736,1960,710,3.81,1551,1076
20041,100170,2736,1960,710,3.81,1583,1076
20041,100171,2736,1960,710,3.81,1583,1076
20042,100172,3300,1930,690,4.39,1684,1550
20042,100173,3300,1930,690,4.39,1684,1550
20043,100174,2230,1160,730,1.89,1042,1139
20043,100175,2230,1160,730,1.89,1013,1139
20043,100176,2230,1160,730,1.89,1042,1139
20043,100177,2230,1160,730,1.89,1040,1139
20043,100178,2230,1160,730,1.89,1067,1139
20043,100179,2230,1155,730,1.88,1065,1139
20043,100180,2230,1160,730,1.89,1038,1139
20043,100181,2230,1160,730,1.89,1098,1139
20043,100182,2230,1160,730,1.89,1056,1139
20043,100183,2230,1155,730,1.88,1079,1139
20043,100184,2230,1155,730,1.88,1068,1139
20043,100185,2230,1160,730,1.89,1098,1139
20044,100186,2665,1420,985,3.73,1785,1536
20044,100187,2665,1420,985,3.73,1785,1536
20045,100188,2980,2115,519,3.27,1430,1242
20045,100189,3248,1723,530,2.97,1291,1242
20045,100190,3248,1723,530,2.97,1295,1242
20046,100191,2535,2420,430,2.64,1425,1400
20047,100192,2550,1480,970,3.66,1892,1538
20048,100193,2927,2230,650,4.24,2470,1510
20048,100194,2927,2230,650,4.24,2511,1510
20048,100195,2927,2230,650,4.24,2514,1510
20048,100196,2927,2230,650,4.24,2514,1510
20048,100197,2927,2230,650,4.24,2477,1510
20049,100198,2165,1204,710,1.85,899,1480
20049,100199,2165,1204,710,1.85,899,1480
20049,100200,2165,1204,710,1.85,891,1480
20049,100201,2165,1204,710,1.85,899,1480
20049,100202,2165,1204,710,1.85,924,1480
20050,100203,3720,2190,320,2.61,1492,1313
20050,100204,3720,2190,320,2.61,1492,1313
20051,100205,3100,1120,340,1.18,544,1539
20052,100206,2031,1270,1180,3.04,1116,1409
20052,100207,2031,1270,1180,3.04,1116,1409
20053,100208,3130,1770,400,2.22,1171,1023
20053,100209,3130,1770,400,2.22,1171,1023
20054,100210,2420,2350,162,0.92,646,1406
