item_id order_id truck_id unload x y z rotation_axis
100013 20002 5 1 2780 625 1485 -1
100014 20002 5 1 4760 625 1485 -1
100015 20002 5 1 6740 625 1147 -1
100016 20002 5 1 8720 625 1147 -1
100106 20029 5 1 6740 343 985 -1
100107 20029 5 1 2090 295 985 -1
100108 20029 5 1 2090 295 1235 -1
100038 20014 6 1 8059 105 430 -1
100039 20014 6 1 8059 105 620 -1
100040 20014 6 1 8059 155 1235 -1
100041 20014 6 1 8059 155 1425 -1
100042 20014 6 1 8059 93 810 -1
100137 20041 6 1 2759 625 1868 -1
100138 20041 6 1 11389 29 0 -1
100139 20041 6 1 11389 29 710 -1
100140 20041 6 1 11389 29 1420 -1
100141 20041 6 1 11389 1229 0 -1
100142 20041 6 1 11389 1229 710 -1
100143 20041 6 1 11389 1229 1420 -1
100144 20041 6 1 5409 625 1570 -1
100145 20041 6 1 8059 625 1615 -1
100032 20012 6 2 2759 480 0 -1
100033 20012 6 2 2759 480 934 -1
100034 20012 6 2 5409 480 430 -1
100035 20012 6 2 209 540 0 -1
100036 20012 6 2 209 540 1140 -1
100134 20039 6 2 5409 20 0 -1
100059 20019 7 1 7918 553 660 -1
100060 20019 7 1 10588 553 430 -1
100061 20019 7 1 5248 553 1170 -1
100067 20022 7 2 1148 365 430 -1
100068 20022 7 2 5868 365 430 -1
100069 20022 7 2 1148 20 0 -1
100070 20022 7 2 7128 20 0 -1
100071 20022 7 2 1708 215 660 -1
100072 20022 7 2 2558 590 1170 -1
100000 20001 8 1 3389 103 730 -1
100100 20028 8 1 1364 590 1460 -1
100101 20028 8 1 3395 588 1340 -1
100102 20028 8 1 5426 588 1340 -1
100103 20028 8 1 9134 588 730 -1
100104 20028 8 1 11469 590 0 -1
100105 20028 8 1 11469 590 1170 -1
100073 20023 8 2 399 215 730 2
100074 20023 8 2 1369 1225 0 -1
100075 20023 8 2 3389 1228 0 -1
100076 20023 8 2 389 215 0 2
100077 20023 8 2 1369 245 0 -1
100078 20023 8 2 3389 248 0 -1
100079 20023 8 2 5409 1228 0 -1
100080 20023 8 2 7429 1228 0 -1
100081 20023 8 2 9449 1228 0 -1
100082 20023 8 2 5409 248 0 -1
100083 20023 8 2 7429 248 0 -1
100084 20023 8 2 9449 248 0 -1
100085 20023 8 2 1369 245 730 -1
100086 20023 8 2 1369 1225 730 -1
100017 20003 -1 -1 -1 -1 -1 -1
100018 20004 -1 -1 -1 -1 -1 -1
100019 20005 -1 -1 -1 -1 -1 -1
100020 20006 -1 -1 -1 -1 -1 -1
100029 20009 -1 -1 -1 -1 -1 -1
100031 20011 -1 -1 -1 -1 -1 -1
100058 20018 -1 -1 -1 -1 -1 -1
100062 20020 -1 -1 -1 -1 -1 -1
100063 20020 -1 -1 -1 -1 -1 -1
100087 20024 -1 -1 -1 -1 -1 -1
100088 20024 -1 -1 -1 -1 -1 -1
100089 20024 -1 -1 -1 -1 -1 -1
100090 20025 -1 -1 -1 -1 -1 -1
100091 20025 -1 -1 -1 -1 -1 -1
100092 20025 -1 -1 -1 -1 -1 -1
100093 20025 -1 -1 -1 -1 -1 -1
100094 20026 -1 -1 -1 -1 -1 -1
100095 20026 -1 -1 -1 -1 -1 -1
100096 20026 -1 -1 -1 -1 -1 -1
100097 20026 -1 -1 -1 -1 -1 -1
100109 20030 -1 -1 -1 -1 -1 -1
100110 20030 -1 -1 -1 -1 -1 -1
100111 20031 -1 -1 -1 -1 -1 -1
100112 20032 -1 -1 -1 -1 -1 -1
100113 20033 -1 -1 -1 -1 -1 -1
100114 20033 -1 -1 -1 -1 -1 -1
100123 20036 -1 -1 -1 -1 -1 -1
100132 20038 -1 -1 -1 -1 -1 -1
100133 20038 -1 -1 -1 -1 -1 -1
