item_id,order_id,truck_id,unload,x,y,z,rotation_axis
100156,20033,7,1,3578,225,1479,-1
100157,20033,7,1,3578,120,960,-1
100158,20033,7,1,8198,120,960,-1
100028,20008,7,2,1328,105,0,-1
100029,20008,7,2,1328,105,480,-1
100030,20008,7,2,7073,105,0,-1
100031,20008,7,2,7073,105,480,-1
100262,20053,7,2,1518,145,960,-1
100263,20053,7,2,1518,1225,960,-1
100167,20035,8,1,2250,351,1715,-1
100168,20035,8,1,4850,351,1715,-1
100107,20022,8,2,2250,202,985,-1
100108,20022,8,2,4475,202,985,-1
100109,20022,8,2,2250,1236,985,-1
100110,20022,8,2,4475,1236,985,-1
100111,20022,8,2,6700,202,985,-1
100112,20022,8,2,8925,202,985,-1
100113,20022,8,2,11150,202,985,-1
100114,20022,8,2,6700,1236,985,-1
100115,20022,8,2,8925,1236,985,-1
100116,20022,8,2,11150,1236,985,-1
100079,20018,8,3,0,210,0,-1
100080,20018,8,3,0,1225,0,-1
100081,20018,8,3,2060,202,0,-1
100082,20018,8,3,2060,1217,0,-1
100083,20018,8,3,4120,202,0,-1
100084,20018,8,3,6180,202,0,-1
100085,20018,8,3,4120,1217,0,-1
100086,20018,8,3,6180,1217,0,-1
100087,20018,8,3,8240,202,0,-1
100088,20018,8,3,10300,202,0,-1
100089,20018,8,3,8240,1217,0,-1
100090,20018,8,3,10300,1217,0,-1
100091,20018,8,3,12360,202,0,2
100150,20029,9,1,9060,563,1180,-1
100151,20029,9,1,9060,563,1920,-1
100177,20037,9,2,4225,609,1122,-1
100178,20037,9,2,6600,115,0,2
100179,20037,9,2,7830,115,0,2
100180,20037,9,2,6600,115,1180,2
100181,20037,9,2,7830,115,1180,2
100182,20037,9,2,9060,610,0,-1
100183,20037,9,2,11280,610,0,-1
100105,20021,9,3,4225,427,0,-1
100106,20021,9,3,4225,427,561,-1
100307,20066,9,3,165,480,0,-1
100308,20066,9,3,2195,480,0,-1
100309,20066,9,3,2195,480,970,-1
100310,20066,9,3,165,480,970,-1
100094,20020,10,1,5245,48,840,-1
100095,20020,10,1,5245,1223,840,-1
100096,20020,10,1,5245,48,1550,-1
100097,20020,10,1,5245,1223,1550,-1
100098,20020,10,1,7410,51,0,-1
100099,20020,10,1,9440,51,0,-1
100100,20020,10,1,11470,51,0,-1
100101,20020,10,1,7410,1226,0,-1
100102,20020,10,1,9440,1226,0,-1
100103,20020,10,1,11470,1226,0,-1
100104,20020,10,1,11125,638,1190,-1
100306,20065,10,1,7410,106,710,-1
100290,20063,10,2,915,42,0,-1
100291,20063,10,2,915,42,710,-1
100292,20063,10,2,915,42,1420,-1
100293,20063,10,2,3080,14,840,-1
100294,20063,10,2,3080,1218,840,-1
100295,20063,10,2,3080,14,1550,-1
100296,20063,10,2,3080,1218,1550,-1
100297,20063,10,2,915,1246,0,-1
100298,20063,10,2,915,1246,840,-1
100299,20063,10,2,3080,14,0,-1
100300,20063,10,2,5245,19,0,-1
100301,20063,10,2,3080,1218,0,-1
100302,20063,10,2,5245,1223,0,-1
100131,20026,11,1,5365,80,1605,-1
100132,20026,11,1,5365,80,985,-1
100169,20036,11,2,5260,160,0,-1
100170,20036,11,2,7320,160,0,-1
100171,20036,11,2,9380,160,0,-1
100172,20036,11,2,11440,160,0,-1
100173,20036,11,2,5260,1175,0,-1
100174,20036,11,2,7320,1175,0,-1
100175,20036,11,2,9380,1175,0,-1
100176,20036,11,2,11440,1175,0,-1
100117,20023,11,3,1140,167,720,-1
100118,20023,11,3,1140,1227,720,-1
100119,20023,11,3,3200,162,720,-1
100120,20023,11,3,3200,1222,720,-1
100121,20023,11,3,1140,167,1450,-1
100122,20023,11,3,1140,1227,1450,-1
100317,20068,11,3,3200,620,1450,-1
100318,20068,11,3,930,20,0,-1
100319,20068,11,3,930,1224,0,-1
100320,20068,11,3,3095,20,0,-1
100321,20068,11,3,3095,1224,0,-1
100013,20005,12,1,5376,1460,855,-1
100014,20005,12,1,7531,1460,855,-1
100244,20050,12,1,5376,190,855,-1
100245,20050,12,1,7407,190,855,-1
100246,20050,12,1,9438,190,855,-1
100247,20050,12,1,11469,590,0,-1
100248,20050,12,1,11469,590,1180,-1
100023,20007,12,2,2481,145,0,-1
100024,20007,12,2,5376,190,0,-1
100025,20007,12,2,8271,190,0,-1
100026,20007,12,2,2481,145,855,-1
100027,20007,12,2,2481,145,1710,-1
100261,20052,12,2,421,685,0,-1
100197,20040,13,1,4661,31,1970,-1
100198,20040,13,1,4661,1235,1970,-1
100199,20040,13,1,6826,31,1970,-1
100200,20040,13,1,6826,1235,1970,-1
100134,20028,13,2,3051,31,0,-1
100135,20028,13,2,3051,31,985,-1
100136,20028,13,2,3051,1231,0,-1
100137,20028,13,2,3051,1231,985,-1
100138,20028,13,2,5031,31,0,-1
100139,20028,13,2,5031,31,985,-1
100140,20028,13,2,5031,1231,0,-1
100141,20028,13,2,5031,1231,985,-1
100142,20028,13,2,7011,31,0,-1
100143,20028,13,2,7011,31,985,-1
100144,20028,13,2,7011,1231,0,-1
100145,20028,13,2,7011,1231,985,-1
100146,20028,13,2,8991,47,0,-1
100147,20028,13,2,8991,47,985,-1
100148,20028,13,2,8991,1247,0,-1
100149,20028,13,2,8991,1247,940,-1
100051,20012,14,1,6585,480,1175,-1
100052,20012,14,1,9345,934,0,-1
100053,20012,14,1,9345,934,934,-1
100054,20012,14,1,11375,26,0,-1
100055,20012,14,1,11375,26,934,-1
100056,20012,14,1,9345,0,0,0
100057,20012,14,1,11375,1516,0,0
100274,20057,14,1,6585,85,425,-1
100041,20011,14,2,585,1097,0,-1
100042,20011,14,2,585,1097,1030,-1
100043,20011,14,2,2565,1612,1180,-1
100044,20011,14,2,4575,1612,1180,-1
100045,20011,14,2,4240,0,0,-1
100046,20011,14,2,4240,277,1180,-1
100047,20011,14,2,2220,0,0,-1
100048,20011,14,2,2220,0,1180,-1
100049,20011,14,2,2545,1335,0,-1
100050,20011,14,2,4565,1335,0,-1
100273,20056,14,2,6585,215,0,-1
100201,20041,15,1,1806,385,1719,-1
100202,20041,15,1,4181,385,1719,-1
100203,20041,15,1,10741,332,519,-1
100204,20041,15,1,10741,332,1229,-1
100205,20041,15,1,10741,332,1939,-1
100092,20019,15,2,6536,370,1049,-1
100093,20019,15,2,6536,370,519,-1
100303,20064,15,2,1806,208,789,-1
100304,20064,15,2,1806,208,1099,-1
100305,20064,15,2,1806,208,1409,-1
100128,20025,15,3,596,12,519,-1
100129,20025,15,3,596,120,0,-1
100130,20025,15,3,6806,120,0,-1
100325,20070,15,3,6536,2140,0,0
100278,20059,16,1,6879,130,1160,-1
100279,20059,16,1,6879,130,1770,-1
100002,20003,16,2,721,250,2156,-1
100003,20003,16,2,4011,250,0,-1
100004,20003,16,2,7071,250,0,-1
100005,20003,16,2,10131,250,0,-1
100006,20003,16,2,721,395,1406,-1
100235,20048,16,2,4011,135,1160,-1
100236,20048,16,2,4011,210,360,-1
100237,20048,16,2,6806,210,360,-1
100238,20048,16,2,9601,210,360,-1
100239,20048,16,2,701,135,0,-1
100240,20048,16,2,721,360,710,-1
100069,20014,17,1,5870,290,1915,-1
100208,20043,17,2,8780,27,610,-1
100209,20043,17,2,9130,27,970,-1
100210,20043,17,2,5870,65,1030,-1
100032,20009,17,3,5870,185,0,-1
100033,20009,17,3,5870,1225,0,-1
100034,20009,17,3,50,186,0,-1
100035,20009,17,3,2960,186,0,-1
100036,20009,17,3,50,1226,0,-1
100037,20009,17,3,2960,1226,0,-1
100264,20054,17,3,55,346,1180,-1
100265,20054,17,3,8780,15,0,-1
100192,20039,18,1,4719,590,1409,-1
100193,20039,18,1,6750,590,1409,-1
100194,20039,18,1,8781,590,1409,-1
100195,20039,18,1,10573,590,0,-1
100196,20039,18,1,10812,590,1160,-1
100206,20042,18,2,4719,110,934,-1
100207,20042,18,2,7646,110,934,-1
100184,20038,18,3,379,495,0,-1
100185,20038,18,3,379,495,934,-1
100186,20038,18,3,2549,495,0,-1
100187,20038,18,3,2549,495,934,-1
100188,20038,18,3,4719,140,0,2
100189,20038,18,3,6179,140,0,2
100190,20038,18,3,7639,140,0,2
100191,20038,18,3,9099,140,0,2
100000,20001,-1,-1,-1,-1,-1,-1
100001,20002,-1,-1,-1,-1,-1,-1
100074,20017,-1,-1,-1,-1,-1,-1
100075,20017,-1,-1,-1,-1,-1,-1
100076,20017,-1,-1,-1,-1,-1,-1
100077,20017,-1,-1,-1,-1,-1,-1
100078,20017,-1,-1,-1,-1,-1,-1
100133,20027,-1,-1,-1,-1,-1,-1
100153,20031,-1,-1,-1,-1,-1,-1
100154,20031,-1,-1,-1,-1,-1,-1
100155,20032,-1,-1,-1,-1,-1,-1
100159,20034,-1,-1,-1,-1,-1,-1
100160,20034,-1,-1,-1,-1,-1,-1
100161,20034,-1,-1,-1,-1,-1,-1
100162,20034,-1,-1,-1,-1,-1,-1
100163,20034,-1,-1,-1,-1,-1,-1
100164,20034,-1,-1,-1,-1,-1,-1
100165,20034,-1,-1,-1,-1,-1,-1
100166,20034,-1,-1,-1,-1,-1,-1
100211,20044,-1,-1,-1,-1,-1,-1
100212,20044,-1,-1,-1,-1,-1,-1
100213,20045,-1,-1,-1,-1,-1,-1
100214,20045,-1,-1,-1,-1,-1,-1
100215,20045,-1,-1,-1,-1,-1,-1
100216,20045,-1,-1,-1,-1,-1,-1
100217,20045,-1,-1,-1,-1,-1,-1
100218,20045,-1,-1,-1,-1,-1,-1
100219,20045,-1,-1,-1,-1,-1,-1
100220,20045,-1,-1,-1,-1,-1,-1
100221,20045,-1,-1,-1,-1,-1,-1
100222,20045,-1,-1,-1,-1,-1,-1
100223,20045,-1,-1,-1,-1,-1,-1
100224,20045,-1,-1,-1,-1,-1,-1
100225,20045,-1,-1,-1,-1,-1,-1
100226,20045,-1,-1,-1,-1,-1,-1
100227,20045,-1,-1,-1,-1,-1,-1
100228,20045,-1,-1,-1,-1,-1,-1
100229,20045,-1,-1,-1,-1,-1,-1
100230,20045,-1,-1,-1,-1,-1,-1
100231,20046,-1,-1,-1,-1,-1,-1
100232,20047,-1,-1,-1,-1,-1,-1
100233,20047,-1,-1,-1,-1,-1,-1
100234,20047,-1,-1,-1,-1,-1,-1
100288,20062,-1,-1,-1,-1,-1,-1
100289,20062,-1,-1,-1,-1,-1,-1
