order_id,item_id,length,width,height,volume,weight,delivery_address_id
20013,100050,2031,1270,1050,2.71,1309,1223
20013,100051,2031,1270,1050,2.71,1383,1223
20013,100052,2031,1270,1050,2.71,1335,1223
20013,100053,2031,1270,1050,2.71,1335,1223
20014,100054,2030,1175,710,1.69,745,1031
20014,100055,2030,1175,710,1.69,744,1031
20014,100056,2030,1175,710,1.69,750,1031
20014,100057,2030,1175,710,1.69,750,1031
20014,100058,2030,1175,710,1.69,753,1031
20014,100059,2030,1175,710,1.69,745,1031
20014,100060,2030,1175,710,1.69,745,1031
20014,100061,2030,1175,710,1.69,742,1031
20014,100062,2030,1175,710,1.69,742,1031
20014,100063,2030,1175,710,1.69,748,1031
20014,100064,2030,1175,710,1.69,748,1031
20015,100065,2570,1420,934,3.41,1389,1545
20015,100066,2570,1420,934,3.41,1389,1545
20016,100067,2736,2310,440,2.78,1762,1513
20016,100068,3250,2240,600,4.37,2134,1513
20016,100069,3250,2240,600,4.37,2134,1513
20017,100070,2030,1490,1045,3.16,1584,1366
20017,100071,2030,1490,934,2.83,1420,1366
20017,100072,1980,1160,1180,2.71,1343,1366
20017,100073,1980,1160,1180,2.71,1366,1366
20018,100074,2220,1090,1140,2.76,1146,1446
20018,100075,2220,1090,1140,2.76,1115,1446
20018,100076,2220,1090,1140,2.76,1115,1446
20018,100077,2820,1200,1140,3.86,1624,1446
20019,100078,4530,2020,480,4.39,1727,1123
20019,100079,5690,2030,610,7.05,2679,1123
20020,100080,1980,1200,985,2.34,1137,1143
20020,100081,1980,1200,985,2.34,1137,1143
20020,100082,1980,1200,985,2.34,1146,1143
20020,100083,1980,1200,985,2.34,1148,1143
20020,100084,1980,1200,985,2.34,1155,1143
20020,100085,1980,1200,985,2.34,1155,1143
20020,100086,1980,1200,985,2.34,1116,1143
20021,100087,4870,2215,480,5.18,2896,1269
20021,100088,4870,2215,480,5.18,2961,1269
20022,100089,5745,2240,480,6.18,3015,1018
20022,100090,5745,2240,480,6.18,3045,1018
20023,100091,5745,2240,480,6.18,3732,1092
20023,100092,5745,2240,480,6.18,3732,1092
20023,100093,5745,2240,530,6.82,3992,1092
20023,100094,5745,2240,530,6.82,3992,1092
20024,100095,6110,2030,280,3.47,1833,1054
20024,100096,6110,2030,280,3.47,1833,1054
20025,100097,2030,1490,934,2.83,1034,1168
20025,100098,2030,1490,1140,3.45,1271,1168
20025,100099,2030,1490,1140,3.45,1271,1168
20025,100100,2030,1490,1140,3.45,1271,1168
20025,100101,2030,1490,1140,3.45,1271,1168
20025,100102,2030,1490,1140,3.45,1237,1168
20025,100103,2030,1490,1140,3.45,1262,1168
20025,100104,2030,1490,1140,3.45,1295,1168
20025,100105,2030,1490,1140,3.45,1258,1168
20026,100106,5840,2210,530,6.84,2728,1484
20026,100107,5840,2210,530,6.84,2749,1484
20026,100108,5840,2210,530,6.84,2771,1484
20027,100109,1980,1200,1070,2.54,1196,1016
20027,100110,1980,1200,1070,2.54,1230,1016
20027,100111,1980,1200,1070,2.54,1181,1016
20027,100112,1980,1200,934,2.22,1040,1016
20028,100113,2060,1015,934,1.95,885,1262
20028,100114,2060,1015,934,1.95,878,1262
20028,100115,2060,1015,934,1.95,913,1262
20028,100116,2060,1015,934,1.95,913,1262
20028,100117,2060,1015,934,1.95,855,1262
20028,100118,2060,1015,934,1.95,886,1262
20028,100119,2060,1015,934,1.95,919,1262
20028,100120,2060,1015,934,1.95,919,1262
20029,100121,2165,1204,710,1.85,791,1219
20029,100122,2165,1204,710,1.85,765,1219
20029,100123,2165,1204,710,1.85,765,1219
20029,100124,2165,1204,710,1.85,771,1219
20029,100125,2165,1204,710,1.85,768,1219
20029,100126,2165,1204,710,1.85,789,1219
20029,100127,2165,1204,710,1.85,765,1219
20029,100128,2165,1204,710,1.85,771,1219
20029,100129,2165,1204,710,1.85,771,1219
20030,100130,4180,1690,600,4.24,2689,1353
20030,100131,4180,1690,600,4.24,2637,1353
20031,100132,2260,1350,840,2.56,1596,1073
20031,100133,2260,1350,840,2.56,1586,1073
20031,100134,2260,1350,1045,3.19,1964,1073
20031,100135,2260,1350,1045,3.19,1964,1073
20031,100136,2260,1350,1045,3.19,1964,1073
20031,100137,2260,1350,1045,3.19,1952,1073
20031,100138,2260,1350,1045,3.19,1964,1073
20032,100139,5480,1750,135,1.29,743,1059
20032,100140,5480,1750,135,1.29,743,1059
20032,100141,2840,2250,190,1.21,708,1059
20032,100142,3140,2260,220,1.56,887,1059
20032,100143,3140,2260,270,1.92,1158,1059
20032,100144,3248,1723,530,2.97,1648,1059
20032,100145,2736,2310,530,3.35,2108,1059
20032,100146,2736,2310,530,3.35,2108,1059
20033,100147,5135,2430,200,2.5,1214,1015
20033,100148,3340,1270,210,0.89,542,1015
20033,100149,4900,1705,330,2.76,1599,1015
20033,100150,4900,1705,330,2.76,1601,1015
20034,100151,2865,1460,430,1.8,791,1108
20034,100152,2865,1460,430,1.8,791,1108
20034,100153,3210,1450,519,2.42,1077,1108
20034,100154,3210,1450,519,2.42,1059,1108
20035,100155,2040,1490,1180,3.59,2016,1082
20035,100156,2040,1490,1180,3.59,2082,1082
20035,100157,2040,1490,1180,3.59,2086,1082
20035,100158,2040,1490,1180,3.59,2086,1082
20035,100159,2040,1490,1180,3.59,2098,1082
20036,100160,5380,2290,530,6.53,4521,1361
20037,100161,2655,2290,425,2.58,1511,1355
20037,100162,2655,2290,425,2.58,1511,1355
20037,100163,2655,2290,425,2.58,1524,1355
20037,100164,2655,2290,425,2.58,1551,1355
20037,100165,2655,2290,425,2.58,1538,1355
20037,100166,2655,2290,425,2.58,1538,1355
20037,100167,2655,2290,425,2.58,1524,1355
20037,100168,2655,2290,425,2.58,1511,1355
20037,100169,2655,2290,425,2.58,1538,1355
20038,100170,3600,600,1170,2.53,1048,1223
20038,100171,3600,600,1170,2.53,1089,1223
20038,100172,3600,600,990,2.14,870,1223
20039,100173,2340,1910,530,2.37,1527,1031
