item_id,order_id,truck_id,unload,x,y,z,rotation_axis
100014,20003,7,2,7173,25,0,-1
100015,20003,7,2,9153,25,0,-1
100016,20003,7,2,5193,1225,0,-1
100017,20003,7,2,7173,1225,0,-1
100018,20003,7,2,9153,1225,0,-1
100113,20028,7,2,2893,219,934,-1
100114,20028,7,2,4953,184,934,-1
100115,20028,7,2,7013,184,934,-1
100116,20028,7,2,9073,184,934,-1
100117,20028,7,2,2893,1234,934,-1
100118,20028,7,2,4953,1199,934,-1
100119,20028,7,2,7013,1199,934,-1
100120,20028,7,2,9073,1199,934,-1
100095,20024,8,1,6306,327,1440,-1
100096,20024,8,1,6306,327,1720,-1
100036,20009,8,2,743,117,0,-1
100037,20009,8,2,6488,117,0,-1
100038,20009,8,2,743,117,480,-1
100039,20009,8,2,6488,117,480,-1
100040,20009,8,2,6488,117,960,-1
100151,20034,8,2,758,327,960,-1
100152,20034,8,2,3623,327,960,-1
100153,20034,8,2,3096,332,1390,-1
100154,20034,8,2,3096,332,1909,-1
100139,20032,9,1,4822,351,1575,-1
100140,20032,9,1,4822,351,1710,-1
100141,20032,9,1,10222,100,490,-1
100142,20032,9,1,10222,95,0,-1
100143,20032,9,1,10222,95,220,-1
100144,20032,9,1,4822,364,1845,-1
100145,20032,9,1,4822,70,1045,-1
100146,20032,9,1,7558,70,1045,-1
100132,20031,9,2,302,550,0,-1
100133,20031,9,2,2562,550,0,-1
100134,20031,9,2,2562,550,840,-1
100135,20031,9,2,4822,95,0,2
100136,20031,9,2,6172,95,0,2
100137,20031,9,2,7522,95,0,2
100138,20031,9,2,8872,95,0,2
100161,20037,10,1,3852,81,710,-1
100162,20037,10,1,6507,81,710,-1
100163,20037,10,1,9162,81,710,-1
100164,20037,10,1,3852,81,1135,-1
100165,20037,10,1,3852,81,1560,-1
100166,20037,10,1,6507,81,1135,-1
100167,20037,10,1,9162,81,1135,-1
100168,20037,10,1,6507,81,1560,-1
100169,20037,10,1,9162,81,1560,-1
100054,20014,10,2,1512,51,0,-1
100055,20014,10,2,3542,51,0,-1
100056,20014,10,2,5572,51,0,-1
100057,20014,10,2,7602,51,0,-1
100058,20014,10,2,9632,51,0,-1
100059,20014,10,2,1512,1226,0,-1
100060,20014,10,2,3542,1226,0,-1
100061,20014,10,2,5572,1226,0,-1
100062,20014,10,2,7602,1226,0,-1
100063,20014,10,2,9632,1226,0,-1
100064,20014,10,2,1822,638,1240,-1
100173,20039,10,2,1512,271,710,-1
100121,20029,11,1,5215,623,1180,-1
100122,20029,11,1,7380,623,1180,-1
100123,20029,11,1,7380,623,1890,-1
100124,20029,11,1,11335,24,0,-1
100125,20029,11,1,11335,24,710,-1
100126,20029,11,1,11335,24,1420,-1
100127,20029,11,1,11335,1228,0,-1
100128,20029,11,1,11335,1228,710,-1
100129,20029,11,1,11335,1228,1420,-1
100031,20006,11,2,2320,480,1480,-1
100041,20010,11,3,2320,145,0,-1
100042,20010,11,3,2320,145,740,-1
100155,20035,11,3,280,480,0,-1
100156,20035,11,3,280,480,1180,-1
100157,20035,11,3,5215,480,0,-1
100158,20035,11,3,7255,480,0,-1
100159,20035,11,3,9295,480,0,-1
100034,20008,-1,-1,-1,-1,-1,-1
100035,20008,-1,-1,-1,-1,-1,-1
100067,20016,-1,-1,-1,-1,-1,-1
100068,20016,-1,-1,-1,-1,-1,-1
100069,20016,-1,-1,-1,-1,-1,-1
100074,20018,-1,-1,-1,-1,-1,-1
100075,20018,-1,-1,-1,-1,-1,-1
100076,20018,-1,-1,-1,-1,-1,-1
100077,20018,-1,-1,-1,-1,-1,-1
100087,20021,-1,-1,-1,-1,-1,-1
100088,20021,-1,-1,-1,-1,-1,-1
100089,20022,-1,-1,-1,-1,-1,-1
100090,20022,-1,-1,-1,-1,-1,-1
100147,20033,-1,-1,-1,-1,-1,-1
100148,20033,-1,-1,-1,-1,-1,-1
100149,20033,-1,-1,-1,-1,-1,-1
100150,20033,-1,-1,-1,-1,-1,-1
