order_id,item_id,length,width,height,volume,weight,delivery_address_id
20012,100057,2030,1490,934,2.83,1379,1077
20013,100058,1980,1200,870,2.07,1061,1201
20013,100059,1980,1200,870,2.07,1061,1201
20013,100060,1980,1200,1070,2.54,1249,1201
20013,100061,1980,1200,1070,2.54,1279,1201
20013,100062,1980,1200,1070,2.54,1279,1201
20013,100063,1980,1200,1070,2.54,1285,1201
20013,100064,1980,1200,934,2.22,1123,1201
20013,100065,1980,1200,934,2.22,1129,1201
20013,100066,1980,1200,934,2.22,1125,1201
20013,100067,1980,1200,934,2.22,1125,1201
20013,100068,1980,1200,1140,2.71,1382,1201
20014,100069,3170,1870,475,2.82,1305,1186
20015,100070,6210,2020,505,6.33,4304,1547
20015,100071,6210,2020,505,6.33,4304,1547
20016,100072,5745,2240,480,6.18,3079,1420
20016,100073,5745,2240,480,6.18,3050,1420
20017,100074,2230,115,730,0.19,104,1542
20017,100075,2230,115,730,0.19,104,1542
20017,100076,2230,115,730,0.19,104,1542
20017,100077,2230,115,730,0.19,104,1542
20017,100078,2230,115,730,0.19,104,1542
20018,100079,2060,1015,985,2.06,970,1485
20018,100080,2060,1015,985,2.06,970,1485
20018,100081,2060,1015,985,2.06,968,1485
20018,100082,2060,1015,985,2.06,969,1485
20018,100083,2060,1015,985,2.06,976,1485
20018,100084,2060,1015,985,2.06,977,1485
20018,100085,2060,1015,985,2.06,964,1485
20018,100086,2060,1015,985,2.06,979,1485
20018,100087,2060,1015,985,2.06,979,1485
20018,100088,2060,1015,985,2.06,973,1485
20018,100089,2060,1015,985,2.06,973,1485
20018,100090,2060,1015,985,2.06,912,1485
20018,100091,2060,1015,985,2.06,912,1485
20019,100092,4205,1770,495,3.68,2159,1554
20019,100093,4205,1770,530,3.94,2153,1554
20020,100094,2030,1175,710,1.69,745,1215
20020,100095,2030,1175,710,1.69,744,1215
20020,100096,2030,1175,710,1.69,750,1215
20020,100097,2030,1175,710,1.69,750,1215
20020,100098,2030,1175,710,1.69,753,1215
20020,100099,2030,1175,710,1.69,745,1215
20020,100100,2030,1175,710,1.69,745,1215
20020,100101,2030,1175,710,1.69,742,1215
20020,100102,2030,1175,710,1.69,742,1215
20020,100103,2030,1175,710,1.69,748,1215
20020,100104,2030,1175,710,1.69,748,1215
20021,100105,2375,1595,561,2.13,1035,1150
20021,100106,2375,1595,561,2.13,1035,1150
20022,100107,2225,1034,730,1.68,938,1546
20022,100108,2225,1034,730,1.68,922,1546
20022,100109,2225,1034,730,1.68,922,1546
20022,100110,2225,1034,730,1.68,943,1546
20022,100111,2225,1034,730,1.68,943,1546
20022,100112,2225,1034,730,1.68,927,1546
20022,100113,2225,1034,730,1.68,927,1546
20022,100114,2225,1034,730,1.68,925,1546
20022,100115,2225,1034,730,1.68,925,1546
20022,100116,2225,1034,730,1.68,921,1546
20023,100117,2060,1060,730,1.59,944,1010
20023,100118,2060,1060,730,1.59,921,1010
20023,100119,2060,1060,730,1.59,947,1010
20023,100120,2060,1060,730,1.59,958,1010
20023,100121,2060,1060,730,1.59,910,1010
20023,100122,2060,1060,730,1.59,910,1010
20024,100123,4760,2430,425,4.92,3013,1431
20024,100124,4760,2430,425,4.92,3013,1431
20024,100125,4760,2430,440,5.09,3066,1431
20024,100126,4760,2430,440,5.09,3066,1431
20024,100127,4760,2430,400,4.63,2759,1431
20025,100128,5940,2342,270,3.76,1775,1284
20025,100129,6210,2020,519,6.51,3703,1284
20025,100130,6210,2020,519,6.51,3703,1284
20026,100131,6160,2370,645,9.42,3377,1385
20026,100132,6160,2370,620,9.05,3118,1385
20027,100133,4350,1515,600,3.95,1893,1332
20028,100134,1980,1200,985,2.34,1144,1089
20028,100135,1980,1200,985,2.34,1118,1089
20028,100136,1980,1200,985,2.34,1118,1089
20028,100137,1980,1200,985,2.34,1108,1089
20028,100138,1980,1200,985,2.34,1155,1089
20028,100139,1980,1200,985,2.34,1134,1089
20028,100140,1980,1200,985,2.34,1111,1089
20028,100141,1980,1200,985,2.34,1145,1089
20028,100142,1980,1200,985,2.34,1145,1089
20028,100143,1980,1200,985,2.34,1165,1089
20028,100144,1980,1200,985,2.34,1093,1089
20028,100145,1980,1200,985,2.34,1093,1089
20028,100146,1980,1200,985,2.34,1145,1089
20028,100147,1980,1200,985,2.34,1145,1089
20028,100148,1980,1200,940,2.23,1068,1089
20028,100149,1980,1200,940,2.23,1062,1089
20029,100150,4025,1325,740,3.95,1471,1180
20029,100151,4025,1325,740,3.95,1532,1180
20030,100152,5650,2120,220,2.64,1156,1138
20031,100153,5745,2240,270,3.47,1360,1216
20031,100154,5745,2240,610,7.85,2792,1216
20032,100155,3175,1950,170,1.05,657,1510
20033,100156,5060,2000,430,4.35,2511,1426
20033,100157,4620,2210,519,5.3,3409,1426
20033,100158,4620,2210,519,5.3,3409,1426
20034,100159,1760,1330,1180,2.76,1108,1531
20034,100160,1760,1330,1180,2.76,1108,1531
20034,100161,1760,1330,1170,2.74,1124,1531
20034,100162,1760,1330,1170,2.74,1152,1531
20034,100163,1760,1330,1170,2.74,1124,1531
20034,100164,1760,1330,1170,2.74,1143,1531
20034,100165,1760,1330,1170,2.74,1143,1531
20034,100166,1760,1330,1170,2.74,1143,1531
20035,100167,2600,1770,430,1.98,970,1326
20035,100168,2600,1770,430,1.98,970,1326
20036,100169,2060,1015,985,2.06,830,1368
20036,100170,2060,1015,985,2.06,801,1368
20036,100171,2060,1015,985,2.06,785,1368
20036,100172,2060,1015,985,2.06,785,1368
20036,100173,2060,1015,985,2.06,815,1368
20036,100174,2060,1015,985,2.06,796,1368
20036,100175,2060,1015,985,2.06,802,1368
20036,100176,2060,1015,985,2.06,812,1368
20037,100177,2220,1230,1180,3.22,1712,1446
20037,100178,2220,1230,1180,3.22,1712,1446
20037,100179,2220,1230,1180,3.22,1616,1446
20037,100180,2220,1230,1180,3.22,1616,1446
20037,100181,2220,1230,1180,3.22,1604,1446
20037,100182,2220,1230,1180,3.22,1653,1446
20037,100183,2220,1230,1180,3.22,1604,1446
20038,100184,2170,1460,934,2.96,1364,1394
20038,100185,2170,1460,934,2.96,1321,1394
20038,100186,2170,1460,934,2.96,1321,1394
20038,100187,2170,1460,934,2.96,1330,1394
20038,100188,2170,1460,934,2.96,1330,1394
20038,100189,2170,1460,934,2.96,1373,1394
20038,100190,2170,1460,934,2.96,1332,1394
20038,100191,2170,1460,934,2.96,1392,1394
20039,100192,2031,1270,1160,2.99,1456,1214
20039,100193,2031,1270,1160,2.99,1456,1214
20039,100194,2031,1270,1160,2.99,1418,1214
20039,100195,2031,1270,1160,2.99,1443,1214
20039,100196,2031,1270,1160,2.99,1520,1214
20040,100197,2165,1204,710,1.85,932,1056
20040,100198,2165,1204,710,1.85,1008,1056
20040,100199,2165,1204,710,1.85,1021,1056
20040,100200,2165,1204,710,1.85,951,1056
20041,100201,2375,1595,710,2.69,1094,1250
20041,100202,2375,1595,710,2.69,1082,1250
20041,100203,2375,1595,710,2.69,1075,1250
20041,100204,2375,1595,710,2.69,1075,1250
20041,100205,2375,1595,710,2.69,1075,1250
20042,100206,2927,2230,475,3.1,1836,1212
20042,100207,2927,2230,475,3.1,1836,1212
20043,100208,3070,2396,360,2.65,1309,1523
20043,100209,3070,2396,360,2.65,1309,1523
20043,100210,3260,2320,885,6.69,3286,1523
20044,100211,5130,1680,340,2.93,1540,1126
20044,100212,5130,1680,340,2.93,1540,1126
20045,100213,3200,1520,300,1.46,533,1318
20045,100214,3200,1520,300,1.46,535,1318
20045,100215,3200,1520,300,1.46,516,1318
20045,100216,3200,1520,300,1.46,540,1318
20045,100217,3200,1520,300,1.46,540,1318
20045,100218,3200,1520,300,1.46,540,1318
20045,100219,3200,1520,300,1.46,540,1318
20045,100220,3200,1520,300,1.46,524,1318
20045,100221,2865,1360,430,1.68,718,1318
20045,100222,2865,1360,430,1.68,718,1318
20045,100223,3360,1500,430,2.17,1049,1318
20045,100224,3360,1500,430,2.17,1049,1318
20045,100225,3360,1500,430,2.17,1044,1318
20045,100226,3360,1500,430,2.17,1044,1318
20045,100227,3365,1400,533,2.51,913,1318
20045,100228,3365,1400,509,2.4,868,1318
20045,100229,3365,1400,509,2.4,900,1318
20045,100230,3365,1400,509,2.4,900,1318
20046,100231,4350,1515,625,4.12,2019,1336
20047,100232,3720,2190,280,2.28,1319,1504
20047,100233,3720,2190,430,3.5,1987,1504
20047,100234,3720,2190,430,3.5,1987,1504
20048,100235,2868,2180,800,5.0,1771,1283
20048,100236,2795,2030,800,4.54,1599,1283
20048,100237,2795,2030,800,4.54,1607,1283
20048,100238,2795,2030,800,4.54,1599,1283
20048,100239,3310,2180,710,5.12,1790,1283
20048,100240,3230,1730,696,3.89,1314,1283
20049,100241,5745,2240,610,7.85,3606,1409
20049,100242,5745,2240,610,7.85,3543,1409
20049,100243,5745,2240,610,7.85,3606,1409
20050,100244,2031,1270,1180,3.04,1388,1092
20050,100245,2031,1270,1180,3.04,1388,1092
20050,100246,2031,1270,1180,3.04,1400,1092
20050,100247,2031,1270,1180,3.04,1400,1092
20050,100248,2031,1270,1180,3.04,1388,1092
20051,100249,1980,1200,1045,2.48,1181,1199
20051,100250,1980,1200,1070,2.54,1213,1199
20051,100251,1980,1200,1070,2.54,1213,1199
20051,100252,1980,1200,1070,2.54,1193,1199
20051,100253,1980,1200,1070,2.54,1246,1199
20051,100254,1980,1200,1070,2.54,1208,1199
20051,100255,1980,1200,1070,2.54,1208,1199
20051,100256,1980,1200,1070,2.54,1204,1199
20051,100257,1980,1200,1070,2.54,1247,1199
20051,100258,1980,1200,1070,2.54,1229,1199
20051,100259,1980,1200,1070,2.54,1188,1199
20051,100260,1980,1200,1070,2.54,1220,1199
20052,100261,2060,1080,730,1.62,914,1063
20053,100262,2060,1080,730,1.62,906,1408
20053,100263,2060,1080,730,1.62,906,1408
20054,100264,5815,1760,510,5.22,2713,1522
20054,100265,4720,2420,610,6.97,4649,1522
20055,100266,2165,1204,710,1.85,939,1388
20055,100267,2165,1204,710,1.85,937,1388
20055,100268,2165,1204,710,1.85,986,1388
20055,100269,2165,1204,882,2.3,1173,1388
20055,100270,2165,1204,882,2.3,1173,1388
20055,100271,2165,1204,882,2.3,1136,1388
20055,100272,2165,1204,882,2.3,1136,1388
20056,100273,2760,2020,425,2.37,992,1098
20057,100274,2335,2280,750,3.99,1700,1077
20058,100275,5130,2265,519,6.03,3302,1201
20058,100276,5130,2265,519,6.03,3341,1201
20058,100277,5130,2265,519,6.03,3367,1201
20059,100278,5600,2190,610,7.48,3442,1186
20059,100279,5600,2190,610,7.48,3442,1186
20060,100280,2100,1410,1170,3.46,1352,1547
20060,100281,2100,1410,1170,3.46,1352,1547
20060,100282,2100,1410,1170,3.46,1331,1547
20060,100283,2100,1410,1170,3.46,1301,1547
20061,100284,2030,1490,934,2.83,1404,1420
20061,100285,2030,1490,934,2.83,1380,1420
20061,100286,2030,1490,1140,3.45,1635,1420
20061,100287,2030,1490,1140,3.45,1630,1420
20062,100288,2470,1440,45,0.16,46,1542
20062,100289,2040,1334,62,0.17,52,1542
20063,100290,2165,1204,710,1.85,856,1485
20063,100291,2165,1204,710,1.85,856,1485
20063,100292,2165,1204,710,1.85,865,1485
20063,100293,2165,1204,710,1.85,848,1485
20063,100294,2165,1204,710,1.85,865,1485
20063,100295,2165,1204,710,1.85,856,1485
20063,100296,2165,1204,710,1.85,873,1485
20063,100297,2165,1204,840,2.19,1041,1485
20063,100298,2165,1204,840,2.19,1031,1485
20063,100299,2165,1204,840,2.19,1031,1485
20063,100300,2165,1204,840,2.19,1041,1485
20063,100301,2165,1204,840,2.19,1061,1485
20063,100302,2165,1204,840,2.19,1061,1485
20064,100303,4730,1950,310,2.86,1394,1554
20064,100304,4730,1950,310,2.86,1222,1554
20064,100305,4730,1950,310,2.86,1222,1554
20065,100306,5745,2240,480,6.18,2976,1215
20066,100307,2030,1490,970,2.93,1308,1150
20066,100308,2030,1490,970,2.93,1308,1150
20066,100309,2030,1490,1050,3.18,2813,1150
20066,100310,2030,1490,1140,3.45,1596,1150
20067,100311,4810,2180,540,5.66,2689,1546
20067,100312,4810,2180,540,5.66,2689,1546
20067,100313,4720,2420,530,6.05,2706,1546
20067,100314,4720,2420,530,6.05,2706,1546
20067,100315,4725,1940,610,5.59,1961,1546
20067,100316,4725,1940,610,5.59,1961,1546
20068,100317,2165,1204,580,1.51,730,1010
20068,100318,2165,1204,720,1.88,918,1010
20068,100319,2165,1204,720,1.88,875,1010
20068,100320,2165,1204,720,1.88,877,1010
20068,100321,2165,1204,720,1.88,944,1010
20069,100322,2205,1055,730,1.7,820,1431
20069,100323,2205,1055,730,1.7,820,1431
20069,100324,2205,1055,730,1.7,820,1431
20070,100325,2995,1080,310,1.0,381,1284
