item_id,order_id,truck_id,unload,x,y,z,rotation_axis
100182,20037,13,1,10220,365,1715,-1
100265,20056,13,2,8010,1237,855,-1
100266,20056,13,2,8010,417,855,-1
100082,20018,13,3,1920,145,0,-1
100083,20018,13,3,4815,145,0,-1
100084,20018,13,3,7710,145,0,-1
100085,20018,13,3,10605,145,0,-1
100291,20063,13,3,430,210,0,2
100292,20063,13,3,430,210,934,2
100293,20063,13,3,1920,480,855,-1
100294,20063,13,3,3950,480,855,-1
100295,20063,13,3,5980,480,855,-1
100030,20005,14,1,5400,148,1220,-1
100031,20005,14,1,5400,148,1370,-1
100032,20005,14,1,5400,68,1520,-1
100033,20005,14,1,5400,68,1790,-1
100034,20005,14,1,5400,68,0,-1
100035,20005,14,1,5400,68,610,-1
100241,20050,14,1,3170,75,860,-1
100242,20050,14,1,3170,1230,860,-1
100243,20050,14,1,3170,75,1590,-1
100244,20050,14,1,3170,1230,1590,-1
100245,20050,14,1,10780,88,0,-1
100246,20050,14,1,10780,1243,0,-1
100122,20025,14,2,2650,15,0,-1
100123,20025,14,2,3065,75,430,-1
100332,20070,14,2,0,805,0,-1
100183,20038,15,1,6386,193,1140,-1
100184,20038,15,1,6386,193,1880,-1
100185,20038,15,1,8451,193,1140,-1
100186,20038,15,1,8451,193,1880,-1
100187,20038,15,1,6386,1243,1140,-1
100188,20038,15,1,6386,1243,1880,-1
100189,20038,15,1,8451,1243,1140,-1
100190,20038,15,1,8451,1243,1880,-1
100191,20038,15,1,10196,174,0,-1
100192,20038,15,1,10196,1224,0,-1
100193,20038,15,1,10516,699,740,-1
100036,20006,15,2,293,590,1180,-1
100037,20006,15,2,2324,590,1180,-1
100038,20006,15,2,4355,590,1180,-1
100039,20006,15,2,6386,193,0,2
100040,20006,15,2,7656,193,0,2
100041,20006,15,2,8926,193,0,2
100042,20006,15,2,293,590,0,-1
100043,20006,15,2,2324,590,0,-1
100044,20006,15,2,4355,590,0,-1
100176,20036,16,1,6326,268,1310,-1
100177,20036,16,1,3078,363,1660,-1
100247,20051,16,2,6232,345,1190,-1
100248,20051,16,2,6232,185,0,-1
100249,20051,16,2,6232,185,295,-1
100250,20051,16,2,6232,345,590,-1
100251,20051,16,2,6232,345,890,-1
100057,20010,16,3,852,80,0,-1
100058,20010,16,3,852,80,530,-1
100264,20055,16,3,3172,160,1060,-1
100077,20017,17,1,1548,160,0,-1
100078,20017,17,1,1548,160,480,-1
100079,20017,17,1,7293,105,0,-1
100080,20017,17,1,7293,105,480,-1
100081,20017,17,1,1548,160,960,-1
100288,20062,17,1,1548,160,1440,-1
100289,20062,17,1,7293,105,960,-1
100290,20062,17,1,7293,105,1440,-1
100144,20032,17,2,1548,0,0,0
100145,20032,17,2,1548,80,0,0
100102,20022,17,3,451,215,0,2
100000,20001,18,1,7005,0,1600,-1
100001,20001,18,1,7005,0,0,-1
100002,20001,18,1,7005,0,800,-1
100003,20001,18,1,5295,1204,1775,-1
100004,20001,18,1,7460,1204,710,-1
100005,20001,18,1,9625,1204,710,-1
100006,20001,18,1,7460,1204,1510,-1
100007,20001,18,1,9170,0,1420,-1
100008,20001,18,1,9625,1204,1510,-1
100009,20001,18,1,7460,1204,0,-1
100010,20001,18,1,9625,1204,0,-1
100011,20001,18,1,9170,0,0,-1
100012,20001,18,1,9170,0,710,-1
100013,20001,18,1,11335,0,0,-1
100023,20004,18,2,5295,1204,0,-1
100024,20004,18,2,2675,1200,1065,-1
100025,20004,18,2,2675,0,1065,-1
100026,20004,18,2,2675,1204,0,-1
100027,20004,18,2,2675,0,0,-1
100028,20004,18,2,4840,0,0,-1
100029,20004,18,2,5295,1204,710,-1
100239,20049,18,2,55,485,0,-1
100240,20049,18,2,55,485,1045,-1
100051,20009,19,1,8120,480,0,-1
100052,20009,19,1,8120,480,150,-1
100053,20009,19,1,8120,480,300,-1
100054,20009,19,1,8120,480,450,-1
100055,20009,19,1,8120,480,875,-1
100056,20009,19,1,8120,480,1300,-1
100263,20054,19,1,3536,440,1400,-1
100050,20008,19,2,3536,315,1180,-1
100226,20047,19,3,120,282,0,-1
100227,20047,19,3,1496,282,1180,-1
100228,20047,19,3,2160,282,0,2
100229,20047,19,3,3650,282,0,2
100230,20047,19,3,5140,282,0,2
100231,20047,19,3,6630,282,0,2
100059,20011,-1,-1,-1,-1,-1,-1
100069,20015,-1,-1,-1,-1,-1,-1
100070,20015,-1,-1,-1,-1,-1,-1
100071,20015,-1,-1,-1,-1,-1,-1
100072,20015,-1,-1,-1,-1,-1,-1
100073,20015,-1,-1,-1,-1,-1,-1
100090,20020,-1,-1,-1,-1,-1,-1
100131,20027,-1,-1,-1,-1,-1,-1
100132,20027,-1,-1,-1,-1,-1,-1
100133,20027,-1,-1,-1,-1,-1,-1
100134,20028,-1,-1,-1,-1,-1,-1
100142,20031,-1,-1,-1,-1,-1,-1
100143,20031,-1,-1,-1,-1,-1,-1
100152,20034,-1,-1,-1,-1,-1,-1
100153,20034,-1,-1,-1,-1,-1,-1
100154,20034,-1,-1,-1,-1,-1,-1
100155,20034,-1,-1,-1,-1,-1,-1
100156,20034,-1,-1,-1,-1,-1,-1
100157,20034,-1,-1,-1,-1,-1,-1
100158,20034,-1,-1,-1,-1,-1,-1
100159,20034,-1,-1,-1,-1,-1,-1
100160,20034,-1,-1,-1,-1,-1,-1
100161,20034,-1,-1,-1,-1,-1,-1
100196,20040,-1,-1,-1,-1,-1,-1
100197,20040,-1,-1,-1,-1,-1,-1
100198,20040,-1,-1,-1,-1,-1,-1
100199,20040,-1,-1,-1,-1,-1,-1
100207,20043,-1,-1,-1,-1,-1,-1
100262,20053,-1,-1,-1,-1,-1,-1
100286,20060,-1,-1,-1,-1,-1,-1
100301,20065,-1,-1,-1,-1,-1,-1
100302,20065,-1,-1,-1,-1,-1,-1
100303,20065,-1,-1,-1,-1,-1,-1
