order_id,item_id,length,width,height,volume,weight,delivery_address_id
20019,100088,2736,1960,690,3.7,1802,1335
20019,100089,2736,1960,690,3.7,1811,1335
20020,100090,5600,2190,610,7.48,2682,1534
20021,100091,2165,1204,710,1.85,713,1444
20021,100092,2165,1204,710,1.85,713,1444
20021,100093,2165,1204,710,1.85,698,1444
20021,100094,2165,1204,710,1.85,696,1444
20021,100095,2165,1204,710,1.85,710,1444
20021,100096,2165,1204,710,1.85,711,1444
20021,100097,2165,1204,710,1.85,711,1444
20021,100098,2165,1204,710,1.85,717,1444
20021,100099,2165,1204,710,1.85,720,1444
20021,100100,2165,1204,710,1.85,718,1444
20021,100101,2165,1204,710,1.85,718,1444
20022,100102,2020,1097,1180,2.61,1545,1243
20023,100103,2640,980,775,2.01,1025,1278
20023,100104,2640,980,775,2.01,1044,1278
20023,100105,2640,980,775,2.01,1044,1278
20023,100106,3230,855,775,2.14,1114,1278
20023,100107,2680,990,690,1.83,1042,1278
20023,100108,2680,990,900,2.39,1328,1278
20023,100109,2680,990,900,2.39,1328,1278
20024,100110,2470,2210,430,2.35,1103,1341
20024,100111,2470,2210,430,2.35,1092,1341
20024,100112,2470,2210,430,2.35,1092,1341
20024,100113,2470,2210,430,2.35,1156,1341
20024,100114,2870,1380,650,2.57,1272,1341
20024,100115,2870,1380,650,2.57,1280,1341
20024,100116,2870,1380,650,2.57,1280,1341
20024,100117,2870,1380,650,2.57,1225,1341
20024,100118,2870,1380,650,2.57,1237,1341
20024,100119,2870,1380,650,2.57,1219,1341
20024,100120,2870,1380,650,2.57,1219,1341
20024,100121,2870,1380,650,2.57,1251,1341
20025,100122,2750,2420,430,2.86,1344,1284
20025,100123,2335,2300,430,2.31,1073,1284
20026,100124,2060,1080,730,1.62,918,1120
20026,100125,2060,1080,730,1.62,918,1120
20026,100126,2060,1080,730,1.62,953,1120
20026,100127,2060,1080,730,1.62,935,1120
20026,100128,2060,1080,730,1.62,932,1120
20026,100129,2060,1080,730,1.62,961,1120
20026,100130,2060,1080,730,1.62,933,1120
20027,100131,3350,1030,580,2.0,917,1535
20027,100132,3350,1030,580,2.0,917,1535
20027,100133,3190,980,710,2.22,1049,1535
20028,100134,3248,1723,500,2.8,1312,1384
20029,100135,5950,2230,540,7.16,3876,1318
20029,100136,4730,1950,480,4.43,2711,1318
20029,100137,4730,1950,480,4.43,2711,1318
20029,100138,6180,2155,480,6.39,3338,1318
20029,100139,6180,2155,480,6.39,3374,1318
20030,100140,3695,2155,410,3.26,1928,1264
20030,100141,3695,2155,410,3.26,1930,1264
20031,100142,2031,1270,1180,3.04,1629,1196
20031,100143,2031,1270,1180,3.04,1582,1196
20032,100144,2010,820,80,0.13,62,1382
20032,100145,2010,820,80,0.13,62,1382
20033,100146,2310,1440,1160,3.86,2053,1034
20033,100147,2310,1440,1160,3.86,1995,1034
20033,100148,2310,1440,1160,3.86,2024,1034
20033,100149,2310,1440,1160,3.86,2009,1034
20033,100150,2310,1440,1160,3.86,1965,1034
20033,100151,2310,1440,1160,3.86,1965,1034
20034,100152,2060,1015,900,1.88,864,1441
20034,100153,2060,1015,900,1.88,864,1441
20034,100154,2060,1015,934,1.95,936,1441
20034,100155,2060,1015,934,1.95,940,1441
20034,100156,2060,1015,934,1.95,940,1441
20034,100157,2060,1015,1070,2.24,1017,1441
20034,100158,2060,1015,1070,2.24,1042,1441
20034,100159,2060,1015,1070,2.24,1042,1441
20034,100160,2060,1015,1070,2.24,1035,1441
20034,100161,2060,1015,1070,2.24,1035,1441
20035,100162,2165,1204,800,2.09,1015,1213
20035,100163,1960,1440,710,2.0,992,1213
20035,100164,2165,1204,710,1.85,921,1213
20035,100165,2165,1204,710,1.85,921,1213
20035,100166,2165,1204,710,1.85,878,1213
20035,100167,2165,1204,840,2.19,1134,1213
20035,100168,2165,1204,840,2.19,1092,1213
20035,100169,2165,1204,840,2.19,1092,1213
20035,100170,2165,1204,840,2.19,1042,1213
20035,100171,2165,1204,840,2.19,1113,1213
20035,100172,2165,1204,840,2.19,1036,1213
20035,100173,2165,1204,840,2.19,1036,1213
20035,100174,2165,1204,840,2.19,1015,1213
20035,100175,2165,1204,840,2.19,1077,1213
20036,100176,5270,1915,533,5.38,3518,1361
20036,100177,3248,1723,530,2.97,1437,1361
20037,100178,3230,1850,340,2.03,870,1202
20037,100179,3230,1850,340,2.03,870,1202
20037,100180,3230,1850,430,2.57,1050,1202
20037,100181,3230,1850,430,2.57,1068,1202
20037,100182,3240,1720,530,2.95,1076,1202
20038,100183,2065,1050,740,1.6,1098,1387
20038,100184,2065,1050,740,1.6,1098,1387
20038,100185,2065,1050,740,1.6,932,1387
20038,100186,2065,1050,740,1.6,932,1387
20038,100187,2065,1050,740,1.6,967,1387
20038,100188,2065,1050,740,1.6,967,1387
20038,100189,2065,1050,740,1.6,996,1387
20038,100190,2065,1050,740,1.6,996,1387
20038,100191,2065,1050,740,1.6,940,1387
20038,100192,2065,1050,740,1.6,943,1387
20038,100193,2065,1050,740,1.6,943,1387
20039,100194,5940,2342,275,3.83,2628,1338
20039,100195,5940,2342,275,3.83,2628,1338
20040,100196,1980,1200,985,2.34,1097,1012
20040,100197,1980,1200,985,2.34,1128,1012
20040,100198,1980,1200,940,2.23,1030,1012
20040,100199,1980,1200,1050,2.49,1119,1012
20041,100200,1945,1000,1160,2.26,802,1235
20041,100201,1945,1000,1160,2.26,795,1235
20041,100202,1945,1000,1160,2.26,824,1235
20042,100203,2050,1325,1170,3.18,1604,1085
20042,100204,2050,1325,1170,3.18,1595,1085
20042,100205,2050,1325,1170,3.18,1571,1085
20042,100206,2050,1325,1170,3.18,1578,1085
20043,100207,2980,2115,519,3.27,1580,1044
20044,100208,5765,1960,250,2.82,1543,1523
20044,100209,5765,1960,250,2.82,1543,1523
20044,100210,4810,2180,509,5.34,2721,1523
20045,100211,2850,1760,320,1.61,855,1430
20045,100212,2300,2010,430,1.99,765,1430
20045,100213,2335,2280,519,2.76,966,1430
20045,100214,3360,1600,480,2.58,1455,1430
20045,100215,2736,2310,530,3.35,1833,1430
20045,100216,2736,2310,530,3.35,1833,1430
20045,100217,3660,1230,740,3.33,1369,1430
20045,100218,3660,1230,740,3.33,1369,1430
20046,100219,3150,1810,533,3.04,2060,1512
20046,100220,3150,1810,533,3.04,2009,1512
20046,100221,3150,1810,533,3.04,2064,1512
20046,100222,3150,1810,533,3.04,2029,1512
20046,100223,3260,2320,570,4.31,2201,1512
20046,100224,3260,2320,570,4.31,2201,1512
20046,100225,3260,2320,570,4.31,2245,1512
20047,100226,2040,1490,1180,3.59,2102,1137
20047,100227,2040,1490,1180,3.59,2147,1137
20047,100228,2040,1490,1180,3.59,2147,1137
20047,100229,2040,1490,1180,3.59,2147,1137
20047,100230,2040,1490,1180,3.59,2072,1137
20047,100231,2040,1490,1180,3.59,2072,1137
20048,100232,2030,1490,1090,3.3,1613,1294
20048,100233,2030,1490,1200,3.63,1756,1294
20048,100234,2030,1490,1200,3.63,1816,1294
20048,100235,2030,1490,1200,3.63,1816,1294
20048,100236,2030,1490,1200,3.63,1831,1294
20048,100237,2030,1490,1200,3.63,1786,1294
20048,100238,2030,1490,1200,3.63,1786,1294
20049,100239,2620,1480,1045,4.05,1610,1268
20049,100240,2620,1480,1045,4.05,1610,1268
20050,100241,2230,1155,730,1.88,907,1187
20050,100242,2230,1155,730,1.88,907,1187
20050,100243,2230,1155,730,1.88,871,1187
20050,100244,2230,1155,730,1.88,838,1187
20050,100245,2230,1155,730,1.88,838,1187
20050,100246,2230,1155,730,1.88,788,1187
20051,100247,6345,1760,120,1.34,778,1376
20051,100248,6300,2080,295,3.87,2484,1376
20051,100249,6300,2080,295,3.87,2484,1376
20051,100250,6345,1760,300,3.35,1949,1376
20051,100251,6345,1760,300,3.35,1949,1376
20052,100252,1980,1200,1045,2.48,1078,1407
20052,100253,1980,1200,1045,2.48,1077,1407
20052,100254,1980,1200,1045,2.48,1070,1407
20052,100255,1980,1200,1045,2.48,1091,1407
20052,100256,1980,1200,1045,2.48,1091,1407
20052,100257,1980,1200,1045,2.48,1069,1407
20052,100258,1980,1200,1045,2.48,1069,1407
20052,100259,1980,1200,1045,2.48,1060,1407
20052,100260,1980,1200,1045,2.48,1085,1407
20052,100261,1980,1200,934,2.22,966,1407
20053,100262,4550,1800,610,5.0,2815,1163
20054,100263,3248,1723,610,3.41,1742,1135
20055,100264,3060,2130,600,3.91,1836,1368
20056,100265,2210,750,1030,1.71,977,1260
20056,100266,2060,820,985,1.66,952,1260
20057,100267,2060,1015,985,2.06,981,1122
20057,100268,2060,1015,985,2.06,972,1122
20057,100269,2060,1015,985,2.06,965,1122
20057,100270,2060,1015,985,2.06,962,1122
20057,100271,2060,1015,985,2.06,986,1122
20057,100272,2060,1015,985,2.06,978,1122
20057,100273,2060,1015,985,2.06,978,1122
20058,100274,2060,1015,985,2.06,764,1451
20058,100275,2060,1015,985,2.06,764,1451
20058,100276,2060,1015,985,2.06,822,1451
20058,100277,2080,1015,985,2.08,764,1451
20058,100278,2060,1015,985,2.06,767,1451
20058,100279,2060,1015,985,2.06,767,1451
20058,100280,2060,1015,985,2.06,778,1451
20058,100281,2060,1015,985,2.06,778,1451
20059,100282,5745,2240,480,6.18,2371,1504
20059,100283,5745,2240,480,6.18,2380,1504
20059,100284,5745,2240,480,6.18,2380,1504
20059,100285,5745,2240,480,6.18,2353,1504
20060,100286,1990,910,740,1.34,638,1113
20061,100287,2140,2040,1180,5.15,2705,1231
20062,100288,5745,2240,480,6.18,3650,1349
20062,100289,5745,2240,480,6.18,3234,1349
20062,100290,5745,2240,480,6.18,3234,1349
20063,100291,2030,1490,934,2.83,1429,1466
20063,100292,2030,1490,1140,3.45,1742,1466
20063,100293,2030,1490,1140,3.45,1757,1466
20063,100294,2030,1490,1140,3.45,1787,1466
20063,100295,2030,1490,1140,3.45,1787,1466
20064,100296,3190,1640,640,3.35,1270,1335
20064,100297,3190,1640,900,4.71,1875,1335
20064,100298,3190,1640,885,4.63,1799,1335
20064,100299,3190,1640,885,4.63,1799,1335
20064,100300,3190,1640,885,4.63,1802,1335
20065,100301,2671,1440,475,1.83,885,1534
20065,100302,2671,1440,475,1.83,861,1534
20065,100303,2671,1440,475,1.83,848,1534
20066,100304,2165,965,800,1.67,632,1444
20066,100305,2165,965,800,1.67,643,1444
20066,100306,2165,965,800,1.67,632,1444
20066,100307,2165,965,800,1.67,632,1444
20066,100308,2165,965,800,1.67,632,1444
20066,100309,2165,965,710,1.48,563,1444
20066,100310,2165,965,710,1.48,563,1444
20066,100311,2165,965,710,1.48,563,1444
20066,100312,2165,1204,710,1.85,703,1444
20066,100313,2060,1015,985,2.06,764,1444
20066,100314,2060,1015,985,2.06,768,1444
20066,100315,2060,1015,985,2.06,797,1444
20066,100316,2060,1015,985,2.06,797,1444
20066,100317,2060,1015,985,2.06,797,1444
20067,100318,2165,1204,650,1.69,877,1243
20067,100319,2165,1204,710,1.85,919,1243
20067,100320,2165,1204,710,1.85,910,1243
20067,100321,2165,1204,710,1.85,910,1243
20067,100322,2165,1204,710,1.85,928,1243
20067,100323,2165,1204,710,1.85,910,1243
20067,100324,2165,1204,710,1.85,936,1243
20067,100325,2165,1204,710,1.85,936,1243
20067,100326,2165,1204,710,1.85,928,1243
20067,100327,2165,1204,710,1.85,928,1243
20067,100328,2165,1204,710,1.85,916,1243
20067,100329,2165,1204,840,2.19,1055,1243
20068,100330,2570,1420,1160,4.23,1717,1278
20069,100331,1955,920,1045,1.88,929,1341
20070,100332,2650,840,250,0.56,271,1284
