item_id,order_id,truck_id,unload,x,y,z,rotation_axis
100183,20037,4,2,11440,207,0,-1
100184,20037,4,2,11440,1222,0,-1
100185,20037,4,2,11440,207,985,-1
100186,20037,4,2,11440,1222,985,-1
100065,20017,4,3,6930,250,0,-1
100066,20017,4,3,6930,250,510,-1
100067,20017,4,3,6930,250,1020,-1
100068,20017,4,3,6930,250,1530,-1
100069,20017,4,3,1170,450,1420,-1
100070,20017,4,3,1170,450,2020,-1
100253,20054,4,3,410,242,0,-1
100254,20054,4,3,410,242,710,-1
100255,20054,4,3,3670,242,0,-1
100256,20054,4,3,3670,242,710,-1
100071,20018,5,1,9380,717,2185,-1
100072,20018,5,1,1560,227,1618,-1
100073,20018,5,1,3620,227,1618,-1
100074,20018,5,1,1560,1242,1618,-1
100075,20018,5,1,3620,1242,1618,-1
100076,20018,5,1,7320,717,1200,-1
100077,20018,5,1,9380,717,1200,-1
100078,20018,5,1,11440,207,0,-1
100079,20018,5,1,11440,207,985,-1
100080,20018,5,1,11440,1222,0,-1
100081,20018,5,1,11440,1222,985,-1
100032,20011,5,2,1170,227,600,-1
100033,20011,5,2,1170,227,1109,-1
100034,20011,5,2,5680,450,0,-1
100035,20011,5,2,5680,450,600,-1
100231,20048,5,2,720,140,0,-1
100003,20003,6,1,3905,207,909,-1
100004,20003,6,1,5965,219,909,-1
100005,20003,6,1,8025,231,909,-1
100006,20003,6,1,3905,1222,909,-1
100007,20003,6,1,5965,1234,909,-1
100008,20003,6,1,8025,1246,909,-1
100201,20040,6,1,10085,530,909,-1
100039,20014,6,2,15,225,0,-1
100040,20014,6,2,15,1225,0,-1
100041,20014,6,2,15,225,1050,-1
100042,20014,6,2,15,1225,1050,-1
100043,20014,6,2,1960,225,909,-1
100044,20014,6,2,1960,1225,909,-1
100241,20051,6,2,1960,175,509,-1
100242,20051,6,2,7450,175,509,-1
100243,20051,6,2,1960,135,0,-1
100244,20051,6,2,7730,135,0,-1
100092,20023,7,1,6093,108,1475,-1
100093,20023,7,1,6093,216,1180,-1
100094,20023,7,1,6093,144,1770,-1
100095,20023,7,1,6093,144,2120,-1
100130,20029,7,2,0,590,0,-1
100131,20029,7,2,0,590,1030,-1
100132,20029,7,2,2031,590,0,-1
100133,20029,7,2,2031,590,1180,-1
100134,20029,7,2,4062,590,0,-1
100135,20029,7,2,4062,590,1180,-1
100136,20029,7,2,6093,145,0,2
100137,20029,7,2,7363,145,0,2
100138,20029,7,2,8633,145,0,2
100139,20029,7,2,9903,145,0,2
100140,20029,7,2,11173,145,0,2
100018,20007,8,1,5369,95,1460,-1
100216,20044,8,1,7679,90,730,-1
100100,20025,8,2,0,63,0,-1
100101,20025,8,2,0,1218,0,-1
100102,20025,8,2,2230,70,0,-1
100103,20025,8,2,2230,1225,0,-1
100104,20025,8,2,4460,70,0,-1
100105,20025,8,2,4460,1225,0,-1
100106,20025,8,2,6690,70,0,-1
100107,20025,8,2,6690,1225,0,-1
100108,20025,8,2,8920,70,0,-1
100109,20025,8,2,8920,1225,0,-1
100110,20025,8,2,11150,70,0,-1
100111,20025,8,2,11150,1225,0,-1
100112,20025,8,2,3219,70,730,-1
100113,20025,8,2,3219,1225,730,-1
100114,20025,8,2,5449,70,730,-1
100115,20025,8,2,5449,1225,730,-1
100218,20046,9,1,5550,480,1265,-1
100219,20046,9,1,8200,480,1265,-1
100220,20046,9,1,10850,480,0,-1
100221,20046,9,1,10850,480,1045,-1
100000,20001,9,2,4690,40,620,-1
100001,20001,9,2,4690,40,0,-1
100187,20038,9,2,2710,29,940,-1
100188,20038,9,2,2710,1229,940,-1
100189,20038,9,2,730,23,0,-1
100190,20038,9,2,2710,29,0,-1
100191,20038,9,2,730,1223,0,-1
100192,20038,9,2,2710,1229,0,-1
100193,20038,9,2,2710,29,1740,-1
100194,20038,9,2,2710,1229,1740,-1
100014,20006,10,1,9225,1015,0,-1
100015,20006,10,1,9225,1015,1180,-1
100016,20006,10,1,10995,1015,0,-1
100017,20006,10,1,10995,1015,1180,-1
100214,20043,10,1,9120,50,0,-1
100215,20043,10,1,11310,50,0,-1
100045,20015,10,2,7060,1216,710,-1
100046,20015,10,2,880,84,0,-1
100047,20015,10,2,880,1144,0,-1
100048,20015,10,2,2940,84,0,-1
100049,20015,10,2,5000,84,0,-1
100050,20015,10,2,7060,84,0,-1
100051,20015,10,2,880,1288,730,-1
100052,20015,10,2,2940,1144,0,-1
100053,20015,10,2,5000,1144,0,-1
100054,20015,10,2,7060,1216,1330,-1
100055,20015,10,2,2940,1288,730,-1
100056,20015,10,2,5000,1288,730,-1
100057,20015,10,2,5000,1288,1460,-1
100245,20052,10,2,2625,84,730,-1
100246,20052,10,2,2625,84,1440,-1
100247,20052,10,2,4790,84,730,-1
100248,20052,10,2,6955,12,730,-1
100249,20052,10,2,4790,84,1440,-1
100250,20052,10,2,6955,12,1440,-1
100251,20052,10,2,7060,1144,0,-1
100083,20020,11,1,11280,677,1180,-1
100084,20020,11,1,5100,475,1445,-1
100085,20020,11,1,7320,712,1434,-1
100086,20020,11,1,11280,1222,0,-1
100087,20020,11,1,11280,132,0,-1
100261,20057,11,1,7180,512,934,-1
100116,20026,11,2,5100,377,740,-1
100117,20026,11,2,980,923,1480,-1
100118,20026,11,2,3040,692,740,-1
100119,20026,11,2,3040,692,1674,-1
100120,20026,11,2,7160,377,0,-1
100121,20026,11,2,9220,377,0,-1
100122,20026,11,2,7160,1392,0,-1
100123,20026,11,2,9220,1392,0,-1
100167,20035,11,3,950,377,0,-1
100168,20035,11,3,3020,377,0,-1
100169,20035,11,3,5090,377,0,-1
100170,20035,11,3,970,377,740,-1
100257,20055,12,1,2590,249,2128,-1
100258,20055,12,1,7320,147,0,-1
100259,20055,12,1,7320,147,610,-1
100036,20012,12,2,2190,93,1038,-1
100037,20012,12,2,2450,117,1518,-1
100232,20049,12,2,2190,93,0,-1
100233,20049,12,2,2190,93,519,-1
100021,20009,13,1,4860,396,1720,-1
100022,20009,13,1,4860,396,1855,-1
100023,20009,13,1,4860,396,1990,-1
100148,20031,13,2,10060,256,1170,-1
100149,20031,13,2,6790,256,1170,-1
100082,20019,13,3,2040,436,1720,-1
100260,20056,13,3,2040,326,1180,-1
100150,20032,13,4,2040,256,0,2
100151,20032,13,4,9,590,0,-1
100152,20032,13,4,9,590,1170,-1
100153,20032,13,4,3340,256,0,2
100154,20032,13,4,4610,256,0,2
100155,20032,13,4,5880,256,0,2
100156,20032,13,4,7150,256,0,2
100157,20032,13,4,8420,256,0,2
100158,20032,13,4,9690,256,0,2
100159,20032,13,4,10960,256,0,2
100160,20032,13,4,12230,256,0,2
100163,20034,14,1,6269,625,1300,-1
100164,20034,14,1,8249,625,1300,-1
100165,20034,14,1,12300,235,0,2
100166,20034,14,1,12300,235,934,2
100128,20028,14,2,6269,281,650,-1
100129,20028,14,2,3579,590,1505,-1
100038,20013,14,3,349,290,1066,-1
100234,20050,14,3,229,395,0,-1
100235,20050,14,3,229,395,533,-1
100236,20050,14,3,3519,110,0,-1
100237,20050,14,3,6446,110,0,-1
100238,20050,14,3,9373,110,0,-1
100239,20050,14,3,769,580,1541,-1
100240,20050,14,3,3519,580,650,-1
100009,20004,15,1,10278,100,0,-1
100010,20004,15,1,10278,100,540,-1
100011,20004,15,1,3795,414,1663,-1
100202,20041,15,1,3761,575,2493,-1
100203,20041,15,1,7043,575,1663,-1
100204,20041,15,1,3735,515,1063,-1
100205,20041,15,1,6935,515,1063,-1
100206,20041,15,1,3735,515,1363,-1
100207,20041,15,1,6935,515,1363,-1
100208,20041,15,1,3843,515,2193,-1
100209,20041,15,1,930,595,1753,-1
100210,20041,15,1,7043,575,1843,-1
100211,20041,15,1,10135,335,1080,-1
100141,20030,15,2,648,100,0,-1
100142,20030,15,2,3858,100,0,-1
100143,20030,15,2,7068,100,0,-1
100144,20030,15,2,768,340,530,-1
100145,20030,15,2,3938,340,530,-1
100146,20030,15,2,7108,340,530,-1
100147,20030,15,2,990,430,1063,-1
100012,20005,-1,-1,-1,-1,-1,-1
100013,20005,-1,-1,-1,-1,-1,-1
100019,20008,-1,-1,-1,-1,-1,-1
100020,20008,-1,-1,-1,-1,-1,-1
100088,20021,-1,-1,-1,-1,-1,-1
100089,20021,-1,-1,-1,-1,-1,-1
100090,20021,-1,-1,-1,-1,-1,-1
100212,20042,-1,-1,-1,-1,-1,-1
100213,20042,-1,-1,-1,-1,-1,-1
100217,20045,-1,-1,-1,-1,-1,-1
