item_id order_id truck_id unload x y z rotation_axis
100281 20053 9 2 4936 274 0 -1
100282 20053 9 2 4936 1289 0 -1
100283 20053 9 2 4936 274 934 -1
100284 20053 9 2 4936 1289 934 -1
100285 20053 9 2 6996 210 610 -1
100286 20053 9 2 6996 1225 610 -1
100273 20051 10 1 11275 210 740 -1
100274 20051 10 1 11275 1225 740 -1
100155 20032 10 2 6825 190 510 -1
100156 20032 10 2 6825 190 1250 -1
100157 20032 10 2 6825 1224 510 -1
100158 20032 10 2 6825 1224 1250 -1
100159 20032 10 2 9050 192 510 -1
100160 20032 10 2 9050 192 1250 -1
100161 20032 10 2 9050 1226 510 -1
100162 20032 10 2 9050 1226 1250 -1
100163 20032 10 2 11275 191 0 -1
100164 20032 10 2 11275 1225 0 -1
100127 20026 10 3 1275 395 1020 -1
100128 20026 10 3 1275 395 1270 -1
100129 20026 10 3 295 175 0 -1
100130 20026 10 3 5785 175 0 -1
100131 20026 10 3 1275 175 510 -1
100132 20026 10 3 2105 365 1520 -1
100133 20026 10 3 2105 365 2060 -1
100124 20025 11 1 2640 225 1867 -1
100125 20025 11 1 2090 342 1537 -1
100126 20025 11 1 2640 225 2187 -1
100102 20019 11 2 2255 215 1018 -1
100103 20019 11 2 8465 50 0 -1
100306 20058 11 2 8465 185 519 -1
100307 20058 11 2 8465 1225 519 -1
100148 20030 11 3 860 55 0 -1
100149 20030 11 3 860 55 509 -1
100150 20030 11 3 3395 55 0 -1
100151 20030 11 3 5930 55 0 -1
100152 20030 11 3 3395 55 509 -1
100153 20030 11 3 5930 55 509 -1
100050 20009 12 1 1722 383 1220 -1
100051 20009 12 1 2147 495 1410 -1
100052 20009 12 1 4647 495 1220 -1
100053 20009 12 1 4647 495 1960 -1
100054 20009 12 1 7147 495 1638 -1
100269 20048 12 1 7137 305 430 -1
100270 20048 12 1 7147 305 1034 -1
100225 20043 12 2 1722 80 990 -1
100226 20043 12 2 7137 300 0 -1
100227 20043 12 2 1537 130 0 -1
100228 20043 12 2 1537 130 495 -1
100258 20047 13 1 8878 25 0 -1
100259 20047 13 1 8878 25 710 -1
100260 20047 13 1 8878 1229 0 -1
100261 20047 13 1 8878 1229 710 -1
100262 20047 13 1 8878 25 1420 -1
100263 20047 13 1 8878 1229 1420 -1
100264 20047 13 1 11043 1227 0 -1
100265 20047 13 1 11043 1227 710 -1
100266 20047 13 1 11043 23 0 -1
100267 20047 13 1 11043 23 710 -1
100268 20047 13 1 11043 625 1420 -1
100055 20010 13 2 4860 236 1770 -1
100056 20010 13 2 4860 1221 1770 -1
100057 20010 13 2 6869 241 0 -1
100058 20010 13 2 6869 241 710 -1
100059 20010 13 2 6869 1226 0 -1
100060 20010 13 2 2851 1754 0 0
100061 20010 13 2 842 502 580 -1
100062 20010 13 2 842 502 1465 -1
100063 20010 13 2 2851 769 580 -1
100064 20010 13 2 2851 769 1465 -1
100065 20010 13 2 4860 236 0 -1
100066 20010 13 2 4860 236 885 -1
100067 20010 13 2 4860 1221 0 -1
100068 20010 13 2 4860 1221 885 -1
100069 20010 13 2 6869 1226 710 -1
100070 20010 13 2 6869 241 1420 -1
100071 20010 13 2 6869 1226 1410 -1
100271 20049 13 2 780 235 0 -1
100181 20038 14 1 3180 533 2130 -1
100182 20038 14 1 3560 578 2285 -1
100183 20038 14 1 7350 1003 430 -1
100184 20038 14 1 7350 1643 430 -1
100185 20038 14 1 9020 1003 430 -1
100186 20038 14 1 10690 1003 430 -1
100187 20038 14 1 9020 1643 430 -1
100188 20038 14 1 10690 1643 430 -1
100189 20038 14 1 7350 638 1180 -1
100190 20038 14 1 7350 1278 1180 -1
100191 20038 14 1 9020 1003 1180 -1
100192 20038 14 1 10690 1003 1180 -1
100193 20038 14 1 9020 1643 1180 -1
100194 20038 14 1 10690 1643 1180 -1
100195 20038 14 1 5290 1263 730 -1
100196 20038 14 1 5290 1263 1480 -1
100197 20038 14 1 5230 533 1440 -1
100198 20038 14 1 7350 273 430 -1
100199 20038 14 1 9400 273 430 -1
100200 20038 14 1 11450 273 430 -1
100201 20038 14 1 9400 273 1180 -1
100202 20038 14 1 11450 273 1180 -1
100180 20037 14 2 7350 20 0 -1
100104 20020 14 3 1170 88 0 -1
100105 20020 14 3 1170 88 710 -1
100106 20020 14 3 1170 88 1420 -1
100107 20020 14 3 3200 88 0 -1
100108 20020 14 3 3200 88 710 -1
100109 20020 14 3 3200 88 1420 -1
100110 20020 14 3 1230 1263 730 -1
100111 20020 14 3 1230 1263 1440 -1
100112 20020 14 3 3260 1263 730 -1
100113 20020 14 3 3260 1263 1440 -1
100114 20020 14 3 5230 88 730 -1
100308 20059 14 3 1170 1263 0 -1
100309 20059 14 3 3230 1263 0 -1
100310 20059 14 3 5230 135 0 -1
100311 20059 14 3 5290 1215 0 -1
100165 20033 15 1 9252 50 0 -1
100166 20033 15 1 9252 1250 0 -1
100167 20033 15 1 9292 50 985 -1
100168 20033 15 1 9292 1250 985 -1
100169 20033 15 1 11232 50 0 -1
100009 20003 15 2 3082 40 650 -1
100010 20003 15 2 3082 45 1300 -1
100011 20003 15 2 3082 40 0 -1
100224 20042 15 2 3082 215 1950 -1
100123 20024 16 1 10422 50 1170 -1
100012 20004 16 2 2125 372 1100 -1
100013 20004 16 2 2125 589 1430 -1
100014 20004 16 2 7260 180 0 -1
100015 20004 16 2 7260 180 390 -1
100016 20004 16 2 7260 180 780 -1
100017 20004 16 2 2125 9 710 -1
100140 20029 16 3 765 20 0 -1
100141 20029 16 3 2930 20 0 -1
100142 20029 16 3 5095 20 0 -1
100143 20029 16 3 765 1224 0 -1
100144 20029 16 3 2930 1224 0 -1
100145 20029 16 3 5095 1224 0 -1
100146 20029 16 3 921 141 710 2
100147 20029 16 3 921 141 1420 2
100018 20005 -1 -1 -1 -1 -1 -1
100019 20005 -1 -1 -1 -1 -1 -1
100020 20005 -1 -1 -1 -1 -1 -1
100021 20005 -1 -1 -1 -1 -1 -1
100022 20005 -1 -1 -1 -1 -1 -1
100023 20005 -1 -1 -1 -1 -1 -1
100024 20005 -1 -1 -1 -1 -1 -1
100025 20005 -1 -1 -1 -1 -1 -1
100026 20005 -1 -1 -1 -1 -1 -1
100027 20005 -1 -1 -1 -1 -1 -1
100028 20005 -1 -1 -1 -1 -1 -1
100029 20005 -1 -1 -1 -1 -1 -1
100030 20005 -1 -1 -1 -1 -1 -1
100031 20005 -1 -1 -1 -1 -1 -1
100032 20005 -1 -1 -1 -1 -1 -1
100033 20005 -1 -1 -1 -1 -1 -1
100034 20005 -1 -1 -1 -1 -1 -1
100035 20005 -1 -1 -1 -1 -1 -1
100036 20005 -1 -1 -1 -1 -1 -1
100037 20005 -1 -1 -1 -1 -1 -1
100038 20005 -1 -1 -1 -1 -1 -1
100039 20005 -1 -1 -1 -1 -1 -1
100040 20005 -1 -1 -1 -1 -1 -1
100041 20006 -1 -1 -1 -1 -1 -1
100042 20006 -1 -1 -1 -1 -1 -1
100100 20018 -1 -1 -1 -1 -1 -1
100101 20018 -1 -1 -1 -1 -1 -1
100115 20021 -1 -1 -1 -1 -1 -1
100116 20022 -1 -1 -1 -1 -1 -1
100117 20022 -1 -1 -1 -1 -1 -1
100138 20028 -1 -1 -1 -1 -1 -1
100139 20028 -1 -1 -1 -1 -1 -1
100154 20031 -1 -1 -1 -1 -1 -1
100174 20035 -1 -1 -1 -1 -1 -1
100229 20044 -1 -1 -1 -1 -1 -1
100230 20044 -1 -1 -1 -1 -1 -1
100231 20045 -1 -1 -1 -1 -1 -1
100299 20057 -1 -1 -1 -1 -1 -1
100300 20057 -1 -1 -1 -1 -1 -1
100301 20057 -1 -1 -1 -1 -1 -1
100302 20057 -1 -1 -1 -1 -1 -1
100303 20057 -1 -1 -1 -1 -1 -1
100304 20057 -1 -1 -1 -1 -1 -1
100305 20057 -1 -1 -1 -1 -1 -1
100312 20060 -1 -1 -1 -1 -1 -1
