order_id,item_id,length,width,height,volume,weight,delivery_address_id
20016,100093,3156,990,580,1.81,715,1126
20016,100094,3100,1040,710,2.29,898,1126
20017,100095,5480,1750,330,3.16,1962,1543
20017,100096,3800,2150,520,4.25,2415,1543
20018,100097,1985,900,740,1.32,663,1010
20018,100098,1970,930,940,1.72,900,1010
20018,100099,1970,930,940,1.72,900,1010
20018,100100,1970,930,940,1.72,1023,1010
20018,100101,1970,930,940,1.72,1023,1010
20018,100102,2170,1455,934,2.95,1485,1010
20019,100103,2060,1015,985,2.06,1156,1539
20019,100104,2060,1015,985,2.06,1068,1539
20019,100105,2060,1015,985,2.06,1032,1539
20019,100106,2060,1015,985,2.06,1032,1539
20019,100107,2060,1015,985,2.06,1058,1539
20019,100108,2060,1015,985,2.06,1050,1539
20019,100109,2060,1015,985,2.06,1017,1539
20019,100110,2060,1015,985,2.06,1017,1539
20019,100111,2060,1015,985,2.06,1054,1539
20019,100112,2060,1015,985,2.06,1048,1539
20020,100113,2020,1097,1180,2.61,1459,1538
20020,100114,2020,1097,1180,2.61,1459,1538
20021,100115,2229,1890,540,2.27,848,1255
20021,100116,2229,1890,540,2.27,838,1255
20022,100117,4650,2360,300,3.29,1426,1327
20022,100118,3248,1723,650,3.64,1755,1327
20022,100119,5600,2190,610,7.48,4150,1327
20023,100120,4025,1325,710,3.79,1680,1297
20023,100121,4025,1325,710,3.79,1680,1297
20023,100122,4025,1325,710,3.79,1741,1297
20023,100123,4025,1325,710,3.79,1700,1297
20024,100124,3220,2232,410,2.95,1938,1382
20024,100125,3220,2232,410,2.95,1938,1382
20025,100126,2030,1490,1090,3.3,1613,1407
20025,100127,2030,1490,1200,3.63,1756,1407
20025,100128,2030,1490,1200,3.63,1816,1407
20025,100129,2030,1490,1200,3.63,1816,1407
20025,100130,2030,1490,1200,3.63,1831,1407
20025,100131,2030,1490,1200,3.63,1786,1407
20025,100132,2030,1490,1200,3.63,1786,1407
20026,100133,5745,2240,480,6.18,3232,1358
20026,100134,5745,2240,480,6.18,3220,1358
20026,100135,5745,2240,480,6.18,3220,1358
20026,100136,5745,2240,480,6.18,3742,1358
20026,100137,5745,2240,480,6.18,3742,1358
20027,100138,2090,1100,1140,2.62,1096,1283
20027,100139,2090,1100,1180,2.71,1088,1283
20027,100140,2090,1100,1180,2.71,1088,1283
20027,100141,2090,1100,1180,2.71,1088,1283
20027,100142,2090,1100,1180,2.71,1097,1283
20027,100143,2090,1100,1180,2.71,1097,1283
20027,100144,2090,1100,1180,2.71,1053,1283
20027,100145,2090,1100,1180,2.71,1124,1283
20027,100146,2090,1100,1180,2.71,1071,1283
20027,100147,2090,1100,1180,2.71,1071,1283
20028,100148,2736,2310,440,2.78,1238,1434
20028,100149,2736,2310,440,2.78,1235,1434
20028,100150,3050,1890,509,2.93,1079,1434
20028,100151,2840,2250,509,3.25,1415,1434
20028,100152,2870,1680,640,3.09,1326,1434
20028,100153,2870,1680,640,3.09,1385,1434
20029,100154,5745,2240,480,6.18,2791,1020
20029,100155,5745,2240,480,6.18,2825,1020
20029,100156,5745,2240,480,6.18,2962,1020
20029,100157,5745,2240,480,6.18,2962,1020
20030,100158,3050,1890,480,2.77,1605,1004
20030,100159,3050,1890,480,2.77,1605,1004
20030,100160,4655,2342,480,5.23,2748,1004
20030,100161,4655,2342,530,5.78,4269,1004
20031,100162,2230,1140,730,1.86,883,1470
20031,100163,2230,1140,730,1.86,883,1470
20031,100164,2230,1140,730,1.86,865,1470
20031,100165,2230,1140,730,1.86,865,1470
20031,100166,2230,1140,730,1.86,902,1470
20031,100167,2230,1140,730,1.86,855,1470
20031,100168,2230,1140,730,1.86,865,1470
20031,100169,2230,1140,730,1.86,865,1470
20031,100170,2230,1140,730,1.86,912,1470
20031,100171,2230,1155,730,1.88,846,1470
20031,100172,2230,1155,730,1.88,846,1470
20031,100173,2230,1155,730,1.88,853,1470
20031,100174,2230,1155,730,1.88,853,1470
20031,100175,2230,1155,730,1.88,869,1470
20031,100176,2230,1155,730,1.88,869,1470
20032,100177,2927,2230,475,3.1,1836,1009
20032,100178,2927,2230,475,3.1,1836,1009
20033,100179,3248,1723,610,3.41,1319,1545
20034,100180,5745,2240,480,6.18,3431,1224
20034,100181,5745,2240,480,6.18,3431,1224
20034,100182,5745,2240,480,6.18,3454,1224
20034,100183,5745,2240,480,6.18,3523,1224
20035,100184,2865,1360,430,1.68,811,1170
20036,100185,1975,1200,710,1.68,658,1292
20036,100186,1975,1200,710,1.68,658,1292
20036,100187,1975,1200,710,1.68,647,1292
20036,100188,1975,1200,710,1.68,643,1292
20036,100189,1935,1230,710,1.69,653,1292
20036,100190,1975,1200,710,1.68,658,1292
20036,100191,1975,1200,710,1.68,653,1292
20036,100192,1975,1200,710,1.68,641,1292
20037,100193,2155,2000,690,2.97,1485,1404
20037,100194,2155,2000,690,2.97,1485,1404
20038,100195,2165,1204,230,0.6,294,1199
20038,100196,2165,1204,230,0.6,294,1199
20038,100197,2165,1204,710,1.85,910,1199
20038,100198,2165,1204,710,1.85,862,1199
20038,100199,2165,1204,710,1.85,862,1199
20038,100200,2165,1204,710,1.85,872,1199
20038,100201,2165,1204,710,1.85,892,1199
20039,100202,3060,1900,600,3.49,1326,1497
20039,100203,3060,1900,600,3.49,1326,1497
20039,100204,3060,1900,805,4.68,1768,1497
20039,100205,3060,1900,805,4.68,1805,1497
20039,100206,3060,1900,805,4.68,1805,1497
20039,100207,2830,2095,696,4.13,1703,1497
20039,100208,2830,2095,696,4.13,1720,1497
20040,100209,3100,1420,430,1.89,1078,1524
20040,100210,3100,1420,430,1.89,1078,1524
20040,100211,3100,1420,430,1.89,1096,1524
20040,100212,3100,1420,430,1.89,1096,1524
20041,100213,5880,2310,180,2.44,1319,1393
20041,100214,5880,2310,180,2.44,1319,1393
20041,100215,5880,2310,425,5.77,3141,1393
20041,100216,5880,2310,425,5.77,3141,1393
20042,100217,3350,1030,580,2.0,892,1229
20042,100218,3350,1030,580,2.0,892,1229
20043,100219,3160,2090,509,3.36,1706,1325
20043,100220,2345,1450,900,3.06,1459,1325
20043,100221,2345,1450,900,3.06,1459,1325
20044,100222,2375,1595,740,2.8,975,1205
20044,100223,2375,1595,740,2.8,991,1205
20044,100224,2375,1595,740,2.8,991,1205
20044,100225,2375,1595,740,2.8,945,1205
20044,100226,2630,1420,855,3.19,1130,1205
20044,100227,2630,1420,855,3.19,1130,1205
20044,100228,2630,1420,855,3.19,1126,1205
20044,100229,2630,1420,855,3.19,1151,1205
20044,100230,2630,1420,855,3.19,1151,1205
20044,100231,2630,1420,855,3.19,1122,1205
20044,100232,2630,1420,855,3.19,1122,1205
20045,100233,4610,1975,180,1.64,687,1208
20046,100234,5745,2240,480,6.18,3189,1083
20046,100235,5745,2240,480,6.18,2665,1083
20046,100236,5745,2240,480,6.18,2665,1083
20047,100237,5675,1980,410,4.61,2066,1116
20047,100238,5675,1980,410,4.61,2066,1116
20048,100239,3140,2260,200,1.42,919,1114
20049,100240,2380,1435,509,1.74,930,1299
20049,100241,2380,1435,509,1.74,912,1299
20049,100242,2380,1435,509,1.74,859,1299
20049,100243,2380,1435,509,1.74,898,1299
20049,100244,2380,1435,509,1.74,898,1299
20049,100245,2617,1380,620,2.24,1034,1299
20049,100246,2617,1380,620,2.24,1038,1299
20049,100247,2617,1380,620,2.24,1038,1299
20049,100248,2020,1010,696,1.42,673,1299
20049,100249,2020,1010,696,1.42,684,1299
20049,100250,2700,1450,934,3.66,1798,1299
20049,100251,2180,980,1200,2.56,1227,1299
20049,100252,2180,980,1200,2.56,1227,1299
20049,100253,2180,980,1200,2.56,1293,1299
20050,100254,2165,1204,710,1.85,1011,1039
20050,100255,2165,1204,710,1.85,1011,1039
20050,100256,2165,1204,710,1.85,1029,1039
20050,100257,2165,1204,710,1.85,1029,1039
20050,100258,2165,1204,710,1.85,949,1039
20050,100259,2165,1204,710,1.85,905,1039
20050,100260,2165,1204,710,1.85,887,1039
20050,100261,2165,1204,840,2.19,1038,1039
20050,100262,2165,1204,840,2.19,1152,1039
20051,100263,2229,1890,509,2.14,873,1084
20051,100264,3220,1980,509,3.25,1285,1084
20051,100265,3220,1980,509,3.25,1295,1084
20052,100266,2630,2260,440,2.62,1920,1417
20052,100267,2630,2260,440,2.62,1868,1417
20052,100268,2630,2260,440,2.62,1894,1417
20052,100269,2630,2260,440,2.62,1868,1417
20053,100270,5586,1900,295,3.13,1552,1126
20053,100271,2430,1425,940,3.25,1620,1126
20053,100272,2430,1425,940,3.25,1620,1126
20054,100273,3340,1625,509,2.76,1403,1543
20055,100274,2560,2210,410,2.32,885,1010
20056,100275,2145,1150,750,1.85,742,1539
20056,100276,2145,1150,750,1.85,742,1539
20056,100277,2145,1150,730,1.8,747,1539
20057,100278,2520,2140,580,3.13,1595,1538
